e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers
24.128,10.176,6.912,1.69761e+08,41445.6,679.045,0.112294,0,4096,0
21.136,8.928,5.216,1.93793e+08,47312.6,775.17,0.112294,0,4096,0
21.504,8.96,5.6,1.90476e+08,46503,761.905,0.112294,0,4096,0
23.04,9.504,5.6,1.77778e+08,43402.8,711.111,0.112294,0,4096,0
23.2,8.864,7.136,1.76552e+08,43103.4,706.207,0.112294,0,4096,0
21.056,8.32,5.664,1.94529e+08,47492.4,778.116,0.112294,0,4096,0
22.096,9.152,5.792,1.85373e+08,45257.1,741.492,0.112294,0,4096,0
22.176,9.92,5.12,1.84704e+08,45093.8,738.817,0.112294,0,4096,0
23.104,10.592,5.12,1.77285e+08,43282.5,709.141,0.112294,0,4096,0
25.024,9.216,6.848,1.63683e+08,39961.6,654.731,0.112294,0,4096,0
22.496,9.856,5.344,1.82077e+08,44452.3,728.307,0.112294,0,4096,0
23.872,9.856,6.944,1.71582e+08,41890.1,686.327,0.112294,0,4096,0
22.16,9.344,5.6,1.84838e+08,45126.4,739.35,0.112294,0,4096,0
24.08,9.984,7.008,1.701e+08,41528.2,680.399,0.112294,0,4096,0
24.336,9.984,7.136,1.6831e+08,41091.4,673.241,0.112294,0,4096,0
22.992,8.608,7.104,1.78149e+08,43493.4,712.596,0.112294,0,4096,0
24.448,8.576,5.344,1.67539e+08,40903.1,670.157,0.112294,0,4096,0
22.944,10.272,5.504,1.78522e+08,43584.4,714.086,0.112294,0,4096,0
26.096,11.84,7.008,1.56959e+08,38320,627.836,0.112294,0,4096,0
23.233,9.952,5.824,1.76301e+08,43042.2,705.204,0.112294,0,4096,0
24.144,10.112,6.944,1.69649e+08,41418.2,678.595,0.112294,0,4096,0
26.048,8.256,10.592,1.57248e+08,38390.7,628.993,0.112294,0,4096,0
21.12,8.672,5.408,1.93939e+08,47348.5,775.758,0.112294,0,4096,0
26.256,12.224,6.848,1.56002e+08,38086.5,624.01,0.112294,0,4096,0
23.056,8.992,6.912,1.77654e+08,43372.7,710.618,0.112294,0,4096,0
22.944,10.176,5.536,1.78522e+08,43584.4,714.086,0.112294,0,4096,0
25.744,10.304,5.632,1.59105e+08,38844,636.42,0.112294,0,4096,0
22.016,9.344,5.12,1.86047e+08,45421.5,744.186,0.112294,0,4096,0
22.224,9.44,5.472,1.84305e+08,44996.4,737.221,0.112294,0,4096,0
21.872,9.248,5.472,1.87271e+08,45720.6,749.086,0.112294,0,4096,0
24.192,10.112,6.944,1.69312e+08,41336,677.249,0.112294,0,4096,0
21.088,8.576,5.28,1.94234e+08,47420.3,776.935,0.112294,0,4096,0
26.24,10.368,8.576,1.56098e+08,38109.8,624.39,0.112294,0,4096,0
23.072,10.24,5.728,1.77531e+08,43342.6,710.125,0.112294,0,4096,0
23.152,10.432,5.408,1.76918e+08,43192.8,707.671,0.112294,0,4096,0
22.064,9.344,5.6,1.85642e+08,45322.7,742.567,0.112294,0,4096,0
21.024,8.512,5.536,1.94825e+08,47564.7,779.3,1.9946,0,4096,0
26.272,11.52,6.816,1.55907e+08,38063.3,623.63,1.9946,0,4096,0
23.136,10.816,5.216,1.7704e+08,43222.7,708.16,1.9946,0,4096,0
23.2,10.272,5.696,1.76552e+08,43103.4,706.207,1.9946,0,4096,0
25.072,12.576,5.248,1.63369e+08,39885.1,653.478,1.9946,0,4096,0
23.12,9.088,6.752,1.77163e+08,43252.6,708.651,1.9946,0,4096,0
21.792,8.8,5.728,1.87959e+08,45888.4,751.836,1.9946,0,4096,0
24.528,10.176,7.232,1.66993e+08,40769.7,667.971,1.9946,0,4096,0
21.856,9.12,5.664,1.87408e+08,45754,749.634,1.9946,0,4096,0
26.288,9.408,7.04,1.55813e+08,38040.2,623.25,1.9946,0,4096,0
21.136,8.448,5.664,1.93793e+08,47312.6,775.17,1.9946,0,4096,0
23.233,10.464,5.376,1.76301e+08,43042.2,705.204,1.9946,0,4096,0
21.28,8.576,5.408,1.92481e+08,46992.5,769.925,1.9946,0,4096,0
24.912,11.008,6.944,1.64419e+08,40141.3,657.675,1.9946,0,4096,0
22.208,8.192,7.008,1.84438e+08,45028.8,737.752,1.9946,0,4096,0
20.96,8.416,5.312,1.9542e+08,47709.9,781.679,1.9946,0,4096,0
25.28,10.144,5.248,1.62025e+08,39557,648.101,1.9946,0,4096,0
24.048,9.92,6.912,1.70326e+08,41583.5,681.304,1.9946,0,4096,0
22.032,8.896,5.952,1.85911e+08,45388.5,743.646,1.9946,0,4096,0
23.264,10.56,5.248,1.76066e+08,42984.9,704.264,1.9946,0,4096,0
22.608,8.48,6.72,1.81175e+08,44232.1,724.699,1.9946,0,4096,0
21.072,8.672,5.344,1.94381e+08,47456.3,777.525,1.9946,0,4096,0
23.184,10.144,5.76,1.76674e+08,43133.2,706.694,1.9946,0,4096,0
24.128,9.632,7.136,1.69761e+08,41445.6,679.045,1.9946,0,4096,0
25.248,11.008,7.008,1.62231e+08,39607.1,648.923,1.9946,0,4096,0
23.056,8.832,7.136,1.77654e+08,43372.7,710.618,1.9946,0,4096,0
21.056,7.936,5.504,1.94529e+08,47492.4,778.116,1.9946,0,4096,0
24.976,9.92,5.152,1.63997e+08,40038.4,655.99,1.9946,0,4096,0
20.432,8.192,5.12,2.0047e+08,48942.8,801.879,1.9946,0,4096,0
21.088,7.872,5.728,1.94234e+08,47420.3,776.935,1.9946,0,4096,0
22.32,10.144,5.152,1.83513e+08,44802.9,734.05,1.9946,0,4096,0
23.984,8.128,5.248,1.70781e+08,41694.5,683.122,1.9946,0,4096,0
21.056,8.448,5.504,1.94529e+08,47492.4,778.116,1.9946,0,4096,0
22.112,9.984,5.216,1.85239e+08,45224.3,740.955,1.9946,0,4096,0
27.888,10.24,7.072,1.46873e+08,35857.7,587.493,1.9946,0,4096,0
22.56,8.256,6.976,1.8156e+08,44326.2,726.241,1.9946,0,4096,0
27.232,8.32,11.744,1.50411e+08,36721.5,601.645,1.9946,0,4096,0
22.032,9.376,5.568,1.85911e+08,45388.5,743.646,1.9946,0,4096,0
22.176,9.792,5.152,1.84704e+08,45093.8,738.817,1.9946,0,4096,0
24.177,10.048,7.04,1.69417e+08,41361.6,677.669,1.9946,0,4096,0
24.176,10.176,6.88,1.69424e+08,41363.3,677.697,1.9946,0,4096,0
23.088,8.32,5.632,1.77408e+08,43312.5,709.633,1.9946,0,4096,0
21.088,8.32,5.664,1.94234e+08,47420.3,776.935,1.9946,0,4096,0
25.344,9.312,8.896,1.61616e+08,39457.1,646.465,1.9946,0,4096,0
21.136,8.704,5.28,1.93793e+08,47312.6,775.17,1.9946,0,4096,0
26.272,13.792,5.184,1.55907e+08,38063.3,623.63,1.9946,0,4096,0
21.328,8.608,5.408,1.92048e+08,46886.7,768.192,1.9946,0,4096,0
22.976,9.088,5.792,1.78273e+08,43523.7,713.092,1.9946,0,4096,0
23.12,8.864,6.88,1.77163e+08,43252.6,708.651,1.9946,0,4096,0
23.136,10.336,5.568,1.7704e+08,43222.7,708.16,1.9946,0,4096,0
24.24,8.384,8.8,1.68977e+08,41254.1,675.908,1.9946,0,4096,0
21.12,8.608,5.312,1.93939e+08,47348.5,775.758,1.9946,0,4096,0
24,10.016,6.944,1.70667e+08,41666.7,682.667,1.9946,0,4096,0
23.168,9.376,6.784,1.76796e+08,43163,707.182,1.9946,0,4096,0
19.344,7.04,5.056,2.11745e+08,51695.6,846.981,1.9946,0,4096,0
20.864,8.192,5.44,1.96319e+08,47929.4,785.276,1.9946,0,4096,0
20.624,8.224,5.344,1.98604e+08,48487.2,794.414,1.9946,0,4096,0
21.392,8.064,4.992,1.91473e+08,46746.4,765.894,1.9946,0,4096,0
20.944,8.416,5.408,1.95569e+08,47746.4,782.277,1.9946,0,4096,0
20.032,8,5.024,2.04473e+08,49920.1,817.891,1.9946,0,4096,0
21.152,8.896,5.088,1.93646e+08,47276.9,774.584,1.9946,0,4096,0
21.968,8.16,6.784,1.86453e+08,45520.8,745.812,1.9946,0,4096,0
21.024,8.384,5.568,1.94825e+08,47564.7,779.3,1.9946,0,4096,0
23.36,8.128,5.376,1.75342e+08,42808.2,701.37,1.9946,0,4096,0
22.08,8.288,6.72,1.85507e+08,45289.9,742.029,1.9946,0,4096,0
21.088,8.896,5.184,1.94234e+08,47420.3,776.935,1.9946,0,4096,0
23.248,9.28,6.848,1.76187e+08,43014.5,704.749,1.9946,0,4096,0
20.944,7.584,5.088,1.95569e+08,47746.4,782.277,1.9946,0,4096,0
22.016,9.44,5.344,1.86047e+08,45421.5,744.186,1.9946,0,4096,0
20.128,8.096,4.992,2.03498e+08,49682,813.99,1.9946,0,4096,0
19.216,7.04,5.024,2.13156e+08,52040,852.623,1.9946,0,4096,0
21.808,8.32,6.688,1.87821e+08,45854.7,751.284,1.9946,0,4096,0
21.344,9.152,5.088,1.91904e+08,46851.6,767.616,1.9946,0,4096,0
22,8.192,6.784,1.86182e+08,45454.5,744.727,1.9946,0,4096,0
22.096,8.192,6.784,1.85373e+08,45257.1,741.492,1.9946,0,4096,0
21.968,8.128,6.784,1.86453e+08,45520.8,745.812,1.9946,0,4096,0
24.544,10.432,6.72,1.66884e+08,40743.2,667.536,1.9946,0,4096,0
24.112,9.984,6.816,1.69874e+08,41473.1,679.496,1.9946,0,4096,0
22.448,8.736,5.504,1.82466e+08,44547.4,729.865,1.9946,0,4096,0
21.264,9.12,5.184,1.92626e+08,47027.8,770.504,1.9946,0,4096,0
21.952,7.968,6.88,1.86589e+08,45553.9,746.356,1.9946,0,4096,0
19.216,6.432,5.024,2.13156e+08,52040,852.623,1.9946,0,4096,0
25.792,8.32,6.72,1.58809e+08,38771.7,635.236,1.9946,0,4096,0
20.544,8.32,5.184,1.99377e+08,48676,797.508,1.9946,0,4096,0
21.232,8.416,5.728,1.92916e+08,47098.7,771.665,1.9946,0,4096,0
22.064,9.792,5.12,1.85642e+08,45322.7,742.567,1.9946,0,4096,0
25.616,8.384,6.816,1.599e+08,39038.1,639.6,1.9946,0,4096,0
22.176,8.32,6.656,1.84704e+08,45093.8,738.817,1.9946,0,4096,0
21.136,8.512,5.44,1.93793e+08,47312.6,775.17,1.9946,0,4096,0
22.272,9.824,5.408,1.83908e+08,44899.4,735.632,1.9946,0,4096,0
19.056,7.04,5.024,2.14945e+08,52476.9,859.782,1.9946,0,4096,0
21.104,8.736,5.216,1.94086e+08,47384.4,776.346,1.9946,0,4096,0
20.736,8.064,5.376,1.97531e+08,48225.3,790.123,1.9946,0,4096,0
21.92,8.16,6.688,1.86861e+08,45620.4,747.445,1.9946,0,4096,0
20.592,7.936,5.376,1.98912e+08,48562.5,795.649,1.9946,0,4096,0
25.216,9.248,8.832,1.62437e+08,39657.4,649.746,1.9946,0,4096,0
20.401,8.192,5.152,2.00774e+08,49017.2,803.098,1.9946,0,4096,0
25.984,12.224,6.624,1.57635e+08,38485.2,630.542,1.9946,0,4096,0
22.032,8.32,6.592,1.85911e+08,45388.5,743.646,1.9946,0,4096,0
24.288,8.352,5.376,1.68643e+08,41172.6,674.572,1.9946,0,4096,0
23.024,9.152,6.784,1.77901e+08,43432.9,711.605,1.9946,0,4096,0
20.448,8.16,4.96,2.00313e+08,48904.5,801.252,1.9946,0,4096,0
26.112,8.416,10.592,1.56863e+08,38296.6,627.451,1.9946,0,4096,0
22.112,8.32,6.784,1.85239e+08,45224.3,740.955,1.9946,0,4096,0
20.912,8.8,5.248,1.95868e+08,47819.4,783.474,1.9946,0,4096,0
22.24,8.448,6.656,1.84173e+08,44964,736.691,1.9946,0,4096,0
23.168,9.28,6.784,1.76796e+08,43163,707.182,1.9946,0,4096,0
20.368,8.128,5.024,2.011e+08,49096.6,804.399,1.9946,0,4096,0
21.856,8.16,6.656,1.87408e+08,45754,749.634,1.9946,0,4096,0
22.256,8.352,6.816,1.8404e+08,44931.7,736.161,1.9946,0,4096,0
21.392,9.12,4.64,1.91473e+08,46746.4,765.894,1.9946,0,4096,0
22.288,9.536,5.536,1.83776e+08,44867.2,735.104,1.9946,0,4096,0
22.16,9.76,5.152,1.84838e+08,45126.4,739.35,1.9946,0,4096,0
21.056,8.928,4.992,1.94529e+08,47492.4,778.116,1.9946,0,4096,0
22.048,8.32,6.624,1.85776e+08,45355.6,743.106,1.9946,0,4096,0
24.192,8.224,5.344,1.69312e+08,41336,677.249,1.9946,0,4096,0
22.24,8.256,6.784,1.84173e+08,44964,736.691,1.9946,0,4096,0
22.048,9.856,5.248,1.85776e+08,45355.6,743.106,1.9946,0,4096,0
24.384,10.368,5.056,1.67979e+08,41010.5,671.916,1.9946,0,4096,0
22.208,8.192,6.848,1.84438e+08,45028.8,737.752,1.9946,0,4096,0
20.992,8.928,5.248,1.95122e+08,47637.2,780.488,1.9946,0,4096,0
21.264,8.832,5.472,1.92626e+08,47027.8,770.504,1.9946,0,4096,0
23.2,9.312,6.752,1.76552e+08,43103.4,706.207,1.9946,0,4096,0
24.336,7.36,6.72,1.6831e+08,41091.4,673.241,1.9946,0,4096,0
22.176,8.064,6.848,1.84704e+08,45093.8,738.817,1.9946,0,4096,0
22.257,8.416,6.72,1.84032e+08,44929.7,736.128,1.9946,0,4096,0
20.128,7.936,4.608,2.03498e+08,49682,813.99,1.9946,0,4096,0
23.344,9.472,5.024,1.75463e+08,42837.6,701.851,1.9946,0,4096,0
21.936,8.064,6.88,1.86725e+08,45587.2,746.9,1.9946,0,4096,0
21.184,9.248,4.992,1.93353e+08,47205.4,773.414,1.9946,0,4096,0
20.176,8.192,5.024,2.03013e+08,49563.8,812.054,1.9946,0,4096,0
24.224,11.52,5.632,1.69089e+08,41281.4,676.354,1.9946,0,4096,0
20.848,8.384,5.504,1.9647e+08,47966.2,785.879,1.9946,0,4096,0
21.296,9.056,5.12,1.92337e+08,46957.2,769.346,1.9946,0,4096,0
22.144,8.384,6.848,1.84971e+08,45159,739.884,1.9946,0,4096,0
22.24,8.224,6.816,1.84173e+08,44964,736.691,1.9946,0,4096,0
24.112,8.192,8.8,1.69874e+08,41473.1,679.496,1.9946,0,4096,0
22.176,8.352,6.688,1.84704e+08,45093.8,738.817,1.9946,0,4096,0
22.144,8.416,6.688,1.84971e+08,45159,739.884,1.9946,0,4096,0
21.168,9.152,5.024,1.935e+08,47241.1,773.998,1.9946,0,4096,0
24.096,11.712,5.408,1.69987e+08,41500.7,679.947,1.9946,0,4096,0
20.112,7.68,5.024,2.0366e+08,49721.6,814.638,1.9946,0,4096,0
20.768,8.224,5.536,1.97227e+08,48151,788.906,1.9946,0,4096,0
22.192,8.096,6.912,1.84571e+08,45061.3,738.284,1.9946,0,4096,0
22.144,9.984,4.8,1.84971e+08,45159,739.884,1.9946,0,4096,0
23.088,8.256,5.28,1.77408e+08,43312.5,709.633,1.9946,0,4096,0
20.208,8.288,4.96,2.02692e+08,49485.4,810.768,1.9946,0,4096,0
23.152,9.44,6.656,1.76918e+08,43192.8,707.671,1.9946,0,4096,0
24.064,10.176,6.944,1.70213e+08,41555.9,680.851,1.9946,0,4096,0
19.072,6.912,5.088,2.14765e+08,52432.9,859.06,1.9946,0,4096,0
20.4,8.224,5.024,2.00784e+08,49019.6,803.137,1.9946,0,4096,0
24.144,11.488,5.568,1.69649e+08,41418.2,678.595,1.9946,0,4096,0
23.04,8.416,5.536,1.77778e+08,43402.8,711.111,1.9946,0,4096,0
20.24,7.968,4.992,2.02372e+08,49407.1,809.486,1.9946,0,4096,0
21.969,8.8,5.568,1.86445e+08,45518.7,745.778,1.9946,0,4096,0
22.16,8.192,6.816,1.84838e+08,45126.4,739.35,1.9946,0,4096,0
21.12,8.288,5.664,1.93939e+08,47348.5,775.758,1.9946,0,4096,0
22.144,8.032,6.784,1.84971e+08,45159,739.884,1.9946,0,4096,0
20.32,8.32,4.16,2.01575e+08,49212.6,806.299,1.9946,0,4096,0
24.096,10.144,6.912,1.69987e+08,41500.7,679.947,1.9946,0,4096,0
24.448,8.384,5.248,1.67539e+08,40903.1,670.157,1.9946,0,4096,0
20.992,8.448,5.472,1.95122e+08,47637.2,780.488,1.9946,0,4096,0
23.056,10.496,5.6,1.77654e+08,43372.7,710.618,1.9946,0,4096,0
22.24,8.416,6.656,1.84173e+08,44964,736.691,1.9946,0,4096,0
23.072,9.408,6.656,1.77531e+08,43342.6,710.125,1.9946,0,4096,0
22.576,8.064,4.992,1.81432e+08,44294.8,725.726,1.9946,0,4096,0
20.224,8.128,5.088,2.02532e+08,49446.2,810.127,1.9946,0,4096,0
20.24,8.256,5.024,2.02372e+08,49407.1,809.486,1.9946,0,4096,0
22.096,8.128,6.784,1.85373e+08,45257.1,741.492,1.9946,0,4096,0
22.112,8.32,6.848,1.85239e+08,45224.3,740.955,1.9946,0,4096,0
22.096,9.76,5.216,1.85373e+08,45257.1,741.492,1.9946,0,4096,0
22.528,8.512,5.056,1.81818e+08,44389.2,727.273,1.9946,0,4096,0
20.896,8.64,5.12,1.96018e+08,47856,784.074,1.9946,0,4096,0
21.184,8.992,5.088,1.93353e+08,47205.4,773.414,1.9946,0,4096,0
20.176,8.128,5.024,2.03013e+08,49563.8,812.054,1.9946,0,4096,0
21.36,9.28,5.056,1.9176e+08,46816.5,767.041,1.9946,0,4096,0
23.904,7.808,6.688,1.71352e+08,41834,685.408,1.9946,0,4096,0
22.208,8.352,6.656,1.84438e+08,45028.8,737.752,1.9946,0,4096,0
24.256,8.416,8.736,1.68865e+08,41226.9,675.462,1.9946,0,4096,0
21.984,8.192,6.816,1.86317e+08,45487.6,745.269,1.9946,0,4096,0
22.128,8.384,6.688,1.85105e+08,45191.6,740.419,1.9946,0,4096,0
23.056,9.12,6.944,1.77654e+08,43372.7,710.618,1.9946,0,4096,0
22.064,8.064,6.624,1.85642e+08,45322.7,742.567,1.9946,0,4096,0
22.08,8.256,6.656,1.85507e+08,45289.9,742.029,1.9946,0,4096,0
21.985,8.192,6.784,1.86309e+08,45485.6,745.235,1.9946,0,4096,0
23.232,8.448,5.248,1.76309e+08,43044.1,705.234,1.9946,0,4096,0
22.096,8.288,6.752,1.85373e+08,45257.1,741.492,1.9946,0,4096,0
22.24,9.6,5.504,1.84173e+08,44964,736.691,1.9946,0,4096,0
20.304,8.064,5.024,2.01734e+08,49251.4,806.935,1.9946,0,4096,0
20.976,6.976,6.816,1.95271e+08,47673.5,781.083,1.9946,0,4096,0
21.296,8.448,5.44,1.92337e+08,46957.2,769.346,1.9946,0,4096,0
24.864,8.096,6.752,1.64736e+08,40218.8,658.945,1.9946,0,4096,0
20.496,8.288,5.056,1.99844e+08,48790,799.375,1.9946,0,4096,0
22.272,8.256,6.72,1.83908e+08,44899.4,735.632,1.9946,0,4096,0
22.88,9.152,6.752,1.79021e+08,43706.3,716.084,1.9946,0,4096,0
24.256,8.16,6.944,1.68865e+08,41226.9,675.462,1.9946,0,4096,0
22.208,8.256,6.752,1.84438e+08,45028.8,737.752,1.9946,0,4096,0
22.192,9.632,5.376,1.84571e+08,45061.3,738.284,1.9946,0,4096,0
26.032,8.48,6.784,1.57345e+08,38414.3,629.379,1.9946,0,4096,0
20.4,8.096,5.152,2.00784e+08,49019.6,803.137,1.9946,0,4096,0
26.064,13.632,5.376,1.57152e+08,38367.1,628.607,1.9946,0,4096,0
21.04,8.544,5.536,1.94677e+08,47528.5,778.707,1.9946,0,4096,0
21.28,8.448,5.6,1.92481e+08,46992.5,769.925,1.9946,0,4096,0
20.864,8.576,5.344,1.96319e+08,47929.4,785.276,1.9946,0,4096,0
21.984,8.16,6.592,1.86317e+08,45487.6,745.269,1.9946,0,4096,0
21.136,8.416,5.6,1.93793e+08,47312.6,775.17,1.9946,0,4096,0
21.488,9.056,5.28,1.90618e+08,46537.6,762.472,1.9946,0,4096,0
21.984,8.16,6.624,1.86317e+08,45487.6,745.269,1.9946,0,4096,0
22.304,8.352,6.88,1.83644e+08,44835,734.577,1.9946,0,4096,0
31.264,9.44,5.408,1.31013e+08,31985.7,524.053,1.9946,0,4096,0
20.944,8.288,5.6,1.95569e+08,47746.4,782.277,1.9946,0,4096,0
21.44,9.216,5.024,1.91045e+08,46641.8,764.179,1.9946,0,4096,0
21.936,8.224,6.624,1.86725e+08,45587.2,746.9,1.9946,0,4096,0
21.985,8.16,6.784,1.86309e+08,45485.6,745.235,1.9946,0,4096,0
24.368,8.288,6.688,1.68089e+08,41037.4,672.357,1.9946,0,4096,0
22.08,8.416,6.752,1.85507e+08,45289.9,742.029,1.9946,0,4096,0
24.24,10.144,6.88,1.68977e+08,41254.1,675.908,1.9946,0,4096,0
22.08,8.224,6.688,1.85507e+08,45289.9,742.029,1.9946,0,4096,0
23.36,9.248,6.848,1.75342e+08,42808.2,701.37,1.9946,0,4096,0
24.128,8.128,8.864,1.69761e+08,41445.6,679.045,1.9946,0,4096,0
21.024,8.288,5.408,1.94825e+08,47564.7,779.3,1.9946,0,4096,0
26.144,12.416,6.688,1.56671e+08,38249.7,626.683,1.9946,0,4096,0
21.376,8.512,5.504,1.91617e+08,46781.4,766.467,1.9946,0,4096,0
21.072,6.976,6.912,1.94381e+08,47456.3,777.525,1.9946,0,4096,0
21.184,8.64,5.504,1.93353e+08,47205.4,773.414,1.9946,0,4096,0
21.44,9.056,5.248,1.91045e+08,46641.8,764.179,1.9946,0,4096,0
23.92,7.904,5.376,1.71237e+08,41806,684.95,1.9946,0,4096,0
22.048,8.192,6.784,1.85776e+08,45355.6,743.106,1.9946,0,4096,0
22.128,8.224,6.912,1.85105e+08,45191.6,740.419,1.9946,0,4096,0
22.176,8.096,6.944,1.84704e+08,45093.8,738.817,1.9946,0,4096,0
27.488,13.504,6.848,1.4901e+08,36379.5,596.042,1.9946,0,4096,0
22.048,8.288,6.592,1.85776e+08,45355.6,743.106,1.9946,0,4096,0
19.2,6.048,5.088,2.13333e+08,52083.3,853.333,1.9946,0,4096,0
21.184,8.544,5.376,1.93353e+08,47205.4,773.414,1.9946,0,4096,0
21.168,6.976,6.816,1.935e+08,47241.1,773.998,1.9946,0,4096,0
21.056,8.48,5.536,1.94529e+08,47492.4,778.116,1.9946,0,4096,0
24.256,10.048,6.816,1.68865e+08,41226.9,675.462,1.9946,0,4096,0
22.224,8.512,5.472,1.84305e+08,44996.4,737.221,1.9946,0,4096,0
20.4,8.192,4.992,2.00784e+08,49019.6,803.137,1.9946,0,4096,0
23.296,9.44,6.816,1.75824e+08,42925.8,703.297,1.9946,0,4096,0
20.912,8.448,5.376,1.95868e+08,47819.4,783.474,1.9946,0,4096,0
24.064,8.256,8,1.70213e+08,41555.9,680.851,1.9946,0,4096,0
21.121,8.416,5.504,1.9393e+08,47346.2,775.721,1.9946,0,4096,0
21.92,8.256,6.688,1.86861e+08,45620.4,747.445,1.9946,0,4096,0
21.504,9.312,5.088,1.90476e+08,46503,761.905,1.9946,0,4096,0
22.992,9.664,6.368,1.78149e+08,43493.4,712.596,1.9946,0,4096,0
20.592,8.48,5.088,1.98912e+08,48562.5,795.649,1.9946,0,4096,0
19.728,7.104,5.376,2.07624e+08,50689.4,830.495,1.9946,0,4096,0
23.184,9.312,6.752,1.76674e+08,43133.2,706.694,1.9946,0,4096,0
24.208,11.488,5.472,1.692e+08,41308.7,676.801,1.9946,0,4096,0
20.976,8.416,5.568,1.95271e+08,47673.5,781.083,1.9946,0,4096,0
21.216,9.12,5.056,1.93062e+08,47134.2,772.247,1.9946,0,4096,0
21.984,8.096,6.816,1.86317e+08,45487.6,745.269,1.9946,0,4096,0
20.272,8.128,5.024,2.02052e+08,49329.1,808.208,1.9946,0,4096,0
23.44,8.096,5.056,1.74744e+08,42662.1,698.976,1.9946,0,4096,0
20.912,8.32,5.536,1.95868e+08,47819.4,783.474,1.9946,0,4096,0
23.216,10.304,5.888,1.7643e+08,43073.7,705.72,1.9946,0,4096,0
20.144,7.936,5.152,2.03336e+08,49642.6,813.344,1.9946,0,4096,0
21.232,9.184,5.12,1.92916e+08,47098.7,771.665,1.9946,0,4096,0
23.92,7.616,6.88,1.71237e+08,41806,684.95,1.9946,0,4096,0
20.448,8.128,5.088,2.00313e+08,48904.5,801.252,1.9946,0,4096,0
20.992,8.032,5.568,1.95122e+08,47637.2,780.488,1.9946,0,4096,0
22.384,8.448,6.816,1.82988e+08,44674.8,731.951,1.9946,0,4096,0
21.12,8.64,5.28,1.93939e+08,47348.5,775.758,1.9946,0,4096,0
21.12,9.088,5.056,1.93939e+08,47348.5,775.758,1.9946,0,4096,0
24.112,11.904,5.12,1.69874e+08,41473.1,679.496,1.9946,0,4096,0
21.168,8.736,5.312,1.935e+08,47241.1,773.998,1.9946,0,4096,0
24.144,11.648,5.344,1.69649e+08,41418.2,678.595,1.9946,0,4096,0
22.144,8.384,6.656,1.84971e+08,45159,739.884,1.9946,0,4096,0
21.984,9.952,4.992,1.86317e+08,45487.6,745.269,1.9946,0,4096,0
20.56,8.192,5.024,1.99222e+08,48638.1,796.887,1.9946,0,4096,0
20.048,7.968,4.992,2.0431e+08,49880.3,817.239,1.9946,0,4096,0
25.105,9.216,8.832,1.63155e+08,39832.7,652.619,1.9946,0,4096,0
21.088,8.544,5.312,1.94234e+08,47420.3,776.935,1.9946,0,4096,0
24.256,12.192,5.088,1.68865e+08,41226.9,675.462,1.9946,0,4096,0
21.104,8.576,5.408,1.94086e+08,47384.4,776.346,1.9946,0,4096,0
23.152,9.152,6.88,1.76918e+08,43192.8,707.671,1.9946,0,4096,0
22.128,8.256,6.72,1.85105e+08,45191.6,740.419,1.9946,0,4096,0
