e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers,wire_latency_us
24.784,0,14.432,1.32214e+09,40348.6,5288.57,1.81818,0,32768,0,93.536
26.448,0,15.744,1.23896e+09,37810,4955.84,1.81818,0,32768,0,82.976
24.992,0,14.72,1.31114e+09,40012.8,5244.56,1.81818,0,32768,0,50.416
25.456,0,14.848,1.28724e+09,39283.5,5148.96,1.81818,0,32768,0,89.104
26.48,0,16.032,1.23746e+09,37764.4,4949.85,1.81818,0,32768,0,53.233
24.992,0,14.432,1.31114e+09,40012.8,5244.56,1.81818,0,32768,0,48.512
26.56,0,16.064,1.23373e+09,37650.6,4934.94,1.81818,0,32768,0,86.449
25.168,0,14.496,1.30197e+09,39733,5207.88,1.81818,0,32768,0,70.624
24.88,0,14.56,1.31704e+09,40192.9,5268.17,1.81818,0,32768,0,46.24
24.704,0,14.208,1.32642e+09,40479.3,5305.7,1.81818,0,32768,0,96.272
24.64,0,14.432,1.32987e+09,40584.4,5319.48,1.81818,0,32768,0,59.792
34.064,0,19.744,9.61954e+08,29356.5,3847.82,1.45455,0,32768,0,46.416
28.048,0,16.096,1.16828e+09,35653.2,4673.13,1.45455,0,32768,0,95.696
26.193,0,14.88,1.25102e+09,38178.1,5004.09,1.45455,0,32768,0,79.744
26.864,0,16.096,1.21977e+09,37224.5,4879.09,1.45455,0,32768,0,47.248
25.088,0,14.944,1.30612e+09,39859.7,5224.49,1.45455,0,32768,0,99.601
25.136,0,14.88,1.30363e+09,39783.6,5214.51,1.45455,0,32768,0,63.856
26.656,0,16.32,1.22929e+09,37515,4917.17,1.45455,0,32768,0,47.233
25.168,0,14.912,1.30197e+09,39733,5207.88,1.45455,0,32768,0,83.968
25.552,0,14.848,1.2824e+09,39135.9,5129.62,1.45455,0,32768,0,66.192
25.184,0,14.432,1.30114e+09,39707.8,5204.57,1.45455,0,32768,0,46.24
26.72,0,16.288,1.22635e+09,37425.1,4905.39,1.45455,0,32768,0,46.048
26.753,0,16.096,1.22483e+09,37379,4899.34,1.45455,0,32768,0,84.48
26.448,0,15.456,1.23896e+09,37810,4955.84,1.45455,0,32768,0,70.272
27.201,0,16.736,1.20466e+09,36763.4,4818.65,1.45455,0,32768,0,46.848
24.752,0,14.464,1.32385e+09,40400.8,5295.41,1.45455,0,32768,0,98.08
25.536,0,15.04,1.28321e+09,39160.4,5132.83,1.45455,0,32768,0,60.721
24.816,0,14.528,1.32044e+09,40296.6,5281.75,1.45455,0,32768,0,46.128
26.464,0,16.16,1.23821e+09,37787.2,4952.84,1.45455,0,32768,0,81.6
65.216,0,15.264,5.02453e+08,15333.7,2009.81,1.45455,0,32768,0,64.432
25.168,0,14.56,1.30197e+09,39733,5207.88,1.45455,0,32768,0,66.88
29.696,0,17.6,1.10345e+09,33674.6,4413.79,1.16364,0,32768,0,79.12
26.032,0,15.328,1.25876e+09,38414.3,5035.03,1.16364,0,32768,0,50.432
27.12,0,15.904,1.20826e+09,36873.2,4833.04,1.16364,0,32768,0,46.736
25.2,0,14.528,1.30032e+09,39682.5,5201.27,1.16364,0,32768,0,86.48
27.488,0,16.64,1.19208e+09,36379.5,4768.34,1.16364,0,32768,0,58.401
25.6,0,15.136,1.28e+09,39062.5,5120,1.16364,0,32768,0,99.2
26.768,0,16.352,1.22415e+09,37358,4896.59,1.16364,0,32768,0,89.633
24.816,0,14.624,1.32044e+09,40296.6,5281.75,1.16364,0,32768,0,57.248
26.032,0,15.68,1.25876e+09,38414.3,5035.03,1.16364,0,32768,0,45.84
26.4,0,16.224,1.24121e+09,37878.8,4964.85,1.16364,0,32768,0,82.624
26.912,0,16.576,1.2176e+09,37158.1,4870.39,1.16364,0,32768,0,64.192
26.352,0,16.16,1.24347e+09,37947.8,4973.89,1.16364,0,32768,0,46.992
25.12,0,14.72,1.30446e+09,39808.9,5217.83,1.16364,0,32768,0,45.424
24.672,0,14.496,1.32815e+09,40531.8,5312.58,1.16364,0,32768,0,82.481
