e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers,wire_latency_us
14.416,0,9.216,1.13651e+09,69367.4,4546.06,0,0,16384,0,0
13.728,0,8.416,1.19347e+09,72843.8,4773.89,0,0,16384,0,0
13.984,0,8.832,1.17162e+09,71510.3,4686.5,0,0,16384,0,0
14.256,0,9.312,1.14927e+09,70145.9,4597.08,0,0,16384,0,0
13.872,0,8.736,1.18108e+09,72087.7,4724.34,0,0,16384,0,0
15.648,0,10.24,1.04703e+09,63905.9,4188.14,0,0,16384,0,0
14.48,0,9.344,1.13149e+09,69060.8,4525.97,0,0,16384,0,0
14.08,0,8.992,1.16364e+09,71022.7,4654.55,0,0,16384,0,0
14.753,0,9.216,1.11055e+09,67782.8,4442.22,0,0,16384,0,0
14.32,0,9.312,1.14413e+09,69832.4,4576.54,0,0,16384,0,0
14.32,0,9.12,1.14413e+09,69832.4,4576.54,0,0,16384,0,0
13.664,0,8.736,1.19906e+09,73185,4796.25,0,0,16384,0,0
14.368,0,9.184,1.14031e+09,69599.1,4561.25,0,0,16384,0,0
14.352,0,9.44,1.14158e+09,69676.7,4566.33,0,0,16384,0,0
14.304,0,9.312,1.14541e+09,69910.5,4581.66,0,0,16384,0,0
14.432,0,9.12,1.13525e+09,69290.5,4541.02,0,0,16384,0,0
13.776,0,8.8,1.18931e+09,72590,4757.26,0,0,16384,0,0
14.848,0,9.728,1.10345e+09,67349.1,4413.79,0,0,16384,0,0
14.576,0,9.216,1.12404e+09,68605.9,4496.16,0,0,16384,0,0
16,0,10.72,1.024e+09,62500,4096,0,0,16384,0,0
14.448,0,9.344,1.134e+09,69213.7,4535.99,0,0,16384,0,0
14.48,0,9.312,1.13149e+09,69060.8,4525.97,0,0,16384,0,0
13.904,0,8.672,1.17837e+09,71921.7,4713.46,0,0,16384,0,0
13.792,0,8.864,1.18794e+09,72505.8,4751.74,0,0,16384,0,0
17.536,0,12.48,9.34307e+08,57025.5,3737.23,0,0,16384,0,0
14.688,0,9.312,1.11547e+09,68082.8,4461.87,0,0,16384,0,0
14.464,0,8.992,1.13274e+09,69137.2,4530.97,0,0,16384,0,0
17.472,0,9.344,9.37729e+08,57234.4,3750.92,0,0,16384,0,0
14.128,0,8.864,1.15968e+09,70781.4,4638.73,0,0,16384,0,0
14.368,0,9.28,1.14031e+09,69599.1,4561.25,0,0,16384,0,0
14.593,0,9.408,1.12273e+09,68526,4490.92,0,0,16384,0,0
14.752,0,9.312,1.11063e+09,67787.4,4442.52,0,0,16384,0,0
14.144,0,8.704,1.15837e+09,70701.4,4633.48,0,0,16384,0,0
14.257,0,9.056,1.14919e+09,70141,4596.76,0,0,16384,0,0
14.032,0,8.992,1.16762e+09,71265.7,4670.47,0,0,16384,0,0
14.16,0,9.344,1.15706e+09,70621.5,4628.25,0,0,16384,0,0
14.368,0,9.536,1.14031e+09,69599.1,4561.25,0,0,16384,0,0
15.76,0,10.752,1.03959e+09,63451.8,4158.38,0,0,16384,0,0
