e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers,wire_latency_us
212.304,170.272,11.616,3.85862e+07,4710.23,154.345,1.93231,0,8192,0,22.353
205.456,181.152,9.088,3.98723e+07,4867.22,159.489,1.93231,0,8192,0,8.4
203.441,182.624,9.088,4.02672e+07,4915.43,161.069,1.93231,0,8192,0,50
205.664,182.944,11.04,3.9832e+07,4862.3,159.328,1.93231,0,8192,0,18.256
202.209,178.912,9.568,4.05125e+07,4945.38,162.05,1.93231,0,8192,0,60.224
203.152,181.376,9.92,4.03245e+07,4922.42,161.298,1.93231,0,8192,0,26.417
97.44,76.16,9.632,8.40722e+07,10262.7,336.289,1.93231,0,8192,0,7.92
86.977,65.312,9.76,9.41858e+07,11497.3,376.743,1.93231,0,8192,0,13.072
85.328,64.992,8.608,9.6006e+07,11719.5,384.024,1.93231,0,8192,0,8.08
208.625,187.808,8.64,3.92666e+07,4793.29,157.067,1.93231,0,8192,0,8.16
204.176,183.392,9.056,4.01222e+07,4897.74,160.489,1.93231,0,8192,0,53.328
195.809,175.424,8.736,4.18367e+07,5107.02,167.347,1.93231,0,8192,0,31.296
205.473,184.544,9.088,3.9869e+07,4866.82,159.476,1.93231,0,8192,0,46.208
203.441,183.008,8.832,4.02672e+07,4915.43,161.069,1.93231,0,8192,0,11.248
200.272,179.808,8.608,4.09044e+07,4993.21,163.617,1.93231,0,8192,0,47.84
203.409,183.168,8.544,4.02735e+07,4916.2,161.094,1.93231,0,8192,0,12.352
205.936,183.168,11.104,3.97793e+07,4855.88,159.117,1.93231,0,8192,0,50.352
203.137,181.856,9.472,4.03275e+07,4922.79,161.31,1.93231,0,8192,0,22.256
201.008,180.544,8.736,4.07546e+07,4974.93,163.018,1.93231,0,8192,0,61.201
210.384,183.488,10.304,3.89383e+07,4753.21,155.753,1.54585,0,8192,0,8.208
203.729,182.72,9.28,4.02103e+07,4908.48,160.841,1.54585,0,8192,0,56.16
202.176,181.344,9.056,4.05192e+07,4946.19,162.077,1.54585,0,8192,0,24.336
91.728,70.336,8.832,8.93075e+07,10901.8,357.23,1.54585,0,8192,0,7.792
89.712,67.2,10.592,9.13144e+07,11146.8,365.258,1.54585,0,8192,0,7.792
206.273,184.96,8.896,3.97144e+07,4847.94,158.857,1.54585,0,8192,0,9.808
204.304,182.88,9.344,4.00971e+07,4894.67,160.388,1.54585,0,8192,0,51.681
206.56,185.6,8.992,3.96592e+07,4841.21,158.637,1.54585,0,8192,0,20.896
203.601,182.464,9.344,4.02356e+07,4911.57,160.942,1.54585,0,8192,0,8.704
203.312,183.008,8.352,4.02928e+07,4918.55,161.171,1.54585,0,8192,0,48.816
204.641,182.912,10.624,4.00311e+07,4886.61,160.124,1.54585,0,8192,0,15.264
201.68,180.384,9.376,4.06188e+07,4958.35,162.475,1.54585,0,8192,0,55.441
203.505,183.04,8.704,4.02545e+07,4913.88,161.018,1.54585,0,8192,0,20.704
203.505,182.048,9.664,4.02545e+07,4913.88,161.018,1.54585,0,8192,0,59.184
90.88,69.216,10.08,9.01408e+07,11003.5,360.563,1.54585,0,8192,0,27.04
87.04,65.92,9.44,9.41176e+07,11489,376.471,1.54585,0,8192,0,24.816
86.656,65.856,8.608,9.45347e+07,11539.9,378.139,1.54585,0,8192,0,21.632
204.865,183.232,9.568,3.99873e+07,4881.26,159.949,1.54585,0,8192,0,15.28
207.504,186.88,8.48,3.94788e+07,4819.18,157.915,1.54585,0,8192,0,56.161
208.017,187.2,8.704,3.93814e+07,4807.3,157.526,1.54585,0,8192,0,27.408
201.505,180.864,8.928,4.06541e+07,4962.66,162.616,1.54585,0,8192,0,8.56
202.977,182.112,9.248,4.03593e+07,4926.67,161.437,1.54585,0,8192,0,44.784
190.273,164.64,9.536,4.30539e+07,5255.61,172.216,1.23668,0,8192,0,45.888
204.512,182.304,10.112,4.00563e+07,4889.69,160.225,1.23668,0,8192,0,7.632
99.808,76.352,10.848,8.20776e+07,10019.2,328.31,1.23668,0,8192,0,49.264
90.144,68.416,9.408,9.08768e+07,11093.4,363.507,1.23668,0,8192,0,56.641
88.592,67.136,8.992,9.24688e+07,11287.7,369.875,1.23668,0,8192,0,54.32
208.481,187.2,8.992,3.92937e+07,4796.6,157.175,1.23668,0,8192,0,53.168
209.152,188.32,9.024,3.91677e+07,4781.21,156.671,1.23668,0,8192,0,26.272
202.689,181.312,9.408,4.04166e+07,4933.67,161.666,1.23668,0,8192,0,7.728
202.656,182.048,8.864,4.04232e+07,4934.47,161.693,1.23668,0,8192,0,46.688
203.313,181.28,9.856,4.02926e+07,4918.52,161.17,1.23668,0,8192,0,40.096
88.032,68.192,8.16,9.30571e+07,11359.5,372.228,1.23668,0,8192,0,8.193
202.401,182.336,8.416,4.04741e+07,4940.69,161.896,1.23668,0,8192,0,7.664
206.977,184.832,10.176,3.95793e+07,4831.45,158.317,1.23668,0,8192,0,45.728
206.384,185.44,8.64,3.9693e+07,4845.34,158.772,1.23668,0,8192,0,15.888
202.481,181.728,8.768,4.04581e+07,4938.73,161.832,1.23668,0,8192,0,58.144
201.648,180.32,9.344,4.06252e+07,4959.14,162.501,1.23668,0,8192,0,24.4
200.769,180.256,8.736,4.08031e+07,4980.85,163.212,1.23668,0,8192,0,60.752
206.833,185.856,9.088,3.96068e+07,4834.82,158.427,1.23668,0,8192,0,26.528
202.464,182.176,8.64,4.04615e+07,4939.15,161.846,1.23668,0,8192,0,7.904
201.793,181.12,8.736,4.05961e+07,4955.57,162.384,1.23668,0,8192,0,46.88
94.832,72,9.792,8.63843e+07,10545,345.537,1.23668,0,8192,0,13.488
88.528,67.456,8.832,9.25357e+07,11295.9,370.143,1.23668,0,8192,0,14.384
204.496,180.576,10.272,4.00595e+07,4890.07,160.238,0.989342,0,8192,0,52.448
203.633,182.752,8.832,4.02292e+07,4910.8,160.917,0.989342,0,8192,0,22.992
205.601,180.736,12.832,3.98442e+07,4863.79,159.377,0.989342,0,8192,0,8.528
203.153,182.176,9.216,4.03243e+07,4922.4,161.297,0.989342,0,8192,0,50.336
203.313,182.08,9.312,4.02926e+07,4918.52,161.17,0.989342,0,8192,0,20.16
203.185,182.048,9.184,4.03179e+07,4921.62,161.272,0.989342,0,8192,0,59.632
200.801,179.424,9.472,4.07966e+07,4980.05,163.186,0.989342,0,8192,0,26.368
203.664,181.952,9.472,4.02231e+07,4910.05,160.892,0.989342,0,8192,0,7.68
97.136,72.64,11.968,8.43354e+07,10294.8,337.341,0.989342,0,8192,0,50.704
208.64,185.664,10.272,3.92638e+07,4792.94,157.055,0.989342,0,8192,0,62.385
203.793,181.856,9.728,4.01977e+07,4906.94,160.791,0.989342,0,8192,0,39.392
