e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers,wire_latency_us
27.616,12.576,7.744,2.9664e+08,36210.9,1186.56,0.761905,0,8192,0,0
30,14.72,7.296,2.73067e+08,33333.3,1092.27,0.761905,0,8192,0,0
27.569,12.96,7.392,2.97145e+08,36272.6,1188.58,0.761905,0,8192,0,0
28.128,13.056,7.168,2.9124e+08,35551.8,1164.96,0.761905,0,8192,0,0
29.024,14.08,7.744,2.82249e+08,34454.2,1129,0.761905,0,8192,0,0
30.032,15.616,6.56,2.72776e+08,33297.8,1091.1,0.761905,0,8192,0,0
26.976,12.672,7.136,3.03677e+08,37070,1214.71,0.761905,0,8192,0,0
30.208,16.16,6.912,2.71186e+08,33103.8,1084.75,0.761905,0,8192,0,0
26.96,12.544,7.008,3.03858e+08,37092,1215.43,0.761905,0,8192,0,0
31.216,16.384,7.552,2.6243e+08,32034.9,1049.72,0.761905,0,8192,0,0
29.056,14.048,7.776,2.81938e+08,34416.3,1127.75,0.761905,0,8192,0,0
30.112,15.616,7.296,2.72051e+08,33209.4,1088.2,0.761905,0,8192,0,0
28,13.504,7.136,2.92571e+08,35714.3,1170.29,0.761905,0,8192,0,0
27.968,12.704,7.616,2.92906e+08,35755.1,1171.62,0.761905,0,8192,0,0
30.24,15.232,7.84,2.70899e+08,33068.8,1083.6,0.761905,0,8192,0,0
30.128,15.36,7.456,2.71907e+08,33191.7,1087.63,0.761905,0,8192,0,0
27.984,12.512,7.712,2.92739e+08,35734.7,1170.95,0.761905,0,8192,0,0
27.008,12.576,7.264,3.03318e+08,37026.1,1213.27,0.761905,0,8192,0,0
27.136,12.672,7.008,3.01887e+08,36851.4,1207.55,0.761905,0,8192,0,0
29.024,14.016,7.808,2.82249e+08,34454.2,1129,0.761905,0,8192,0,0
27.312,12.64,7.072,2.99941e+08,36613.9,1199.77,0.761905,0,8192,0,0
26.848,12.864,6.848,3.05125e+08,37246.7,1220.5,0.761905,0,8192,0,0
28.16,12.832,7.712,2.90909e+08,35511.4,1163.64,0.761905,0,8192,0,0
29.056,15.104,6.848,2.81938e+08,34416.3,1127.75,0.761905,0,8192,0,0
29.168,14.464,7.552,2.80856e+08,34284.1,1123.42,0.761905,0,8192,0,0
28.16,12.928,7.456,2.90909e+08,35511.4,1163.64,0.761905,0,8192,0,0
28.176,13.536,7.52,2.90744e+08,35491.2,1162.98,0.761905,0,8192,0,0
27.216,12.096,7.36,3.00999e+08,36743.1,1204,0.761905,0,8192,0,0
28.928,13.92,7.296,2.83186e+08,34568.6,1132.74,0.761905,0,8192,0,0
24.896,10.72,6.944,3.29049e+08,40167.1,1316.2,0.761905,0,8192,0,0
28.352,13.152,7.84,2.88939e+08,35270.9,1155.76,0.761905,0,8192,0,0
27.872,12.832,7.104,2.93915e+08,35878.3,1175.66,0.761905,0,8192,0,0
27.168,12.864,7.232,3.01531e+08,36808,1206.12,0.761905,0,8192,0,0
29.009,14.336,7.52,2.82395e+08,34472.1,1129.58,0.761905,0,8192,0,0
27.008,12.512,6.752,3.03318e+08,37026.1,1213.27,0.761905,0,8192,0,0
27.136,12.992,6.944,3.01887e+08,36851.4,1207.55,0.761905,0,8192,0,0
28.192,13.344,7.616,2.90579e+08,35471.1,1162.32,0.761905,0,8192,0,0
28.208,12.864,7.68,2.90414e+08,35450.9,1161.66,0.761905,0,8192,0,0
28.096,13.248,7.424,2.91572e+08,35592.3,1166.29,0.761905,0,8192,0,0
27.136,12.288,7.552,3.01887e+08,36851.4,1207.55,0.761905,0,8192,0,0
27.12,12.16,7.104,3.02065e+08,36873.2,1208.26,0.761905,0,8192,0,0
26.976,12.288,7.52,3.03677e+08,37070,1214.71,0.761905,0,8192,0,0
26.176,12.32,6.72,3.12958e+08,38202.9,1251.83,0.761905,0,8192,0,0
27.088,12.16,7.424,3.02422e+08,36916.7,1209.69,0.761905,0,8192,0,0
26.992,12.672,7.36,3.03497e+08,37048,1213.99,0.761905,0,8192,0,0
27.12,13.184,6.88,3.02065e+08,36873.2,1208.26,0.761905,0,8192,0,0
28.24,13.984,6.88,2.90085e+08,35410.8,1160.34,0.761905,0,8192,0,0
27.04,13.056,6.944,3.02959e+08,36982.2,1211.83,0.761905,0,8192,0,0
26.96,12.736,7.264,3.03858e+08,37092,1215.43,0.761905,0,8192,0,0
28.017,13.664,6.944,2.92394e+08,35692.6,1169.58,0.761905,0,8192,0,0
28.096,14.144,6.816,2.91572e+08,35592.3,1166.29,0.761905,0,8192,0,0
26.032,11.808,6.272,3.1469e+08,38414.3,1258.76,0.761905,0,8192,0,0
27.056,12.928,7.072,3.02779e+08,36960.4,1211.12,0.761905,0,8192,0,0
22.864,8.512,7.296,3.58293e+08,43736.9,1433.17,0.761905,0,8192,0,0
27.216,12.576,7.04,3.00999e+08,36743.1,1204,0.761905,0,8192,0,0
28.096,13.152,7.168,2.91572e+08,35592.3,1166.29,0.761905,0,8192,0,0
27.12,12.928,7.008,3.02065e+08,36873.2,1208.26,0.761905,0,8192,0,0
26.048,11.808,7.04,3.14496e+08,38390.7,1257.99,0.761905,0,8192,0,0
27.152,12.448,6.368,3.01709e+08,36829.7,1206.84,0.761905,0,8192,0,0
27.104,12.544,7.2,3.02243e+08,36894.9,1208.97,0.761905,0,8192,0,0
26.208,11.872,7.072,3.12576e+08,38156.3,1250.31,0.761905,0,8192,0,0
26.8,12.192,6.976,3.05672e+08,37313.4,1222.69,0.761905,0,8192,0,0
26.016,11.776,7.008,3.14883e+08,38437.9,1259.53,0.761905,0,8192,0,0
26,12.128,6.752,3.15077e+08,38461.5,1260.31,0.761905,0,8192,0,0
24.096,9.632,7.456,3.39973e+08,41500.7,1359.89,0.761905,0,8192,0,0
27.105,12.384,7.712,3.02232e+08,36893.6,1208.93,0.761905,0,8192,0,0
28.144,12.96,7.712,2.91074e+08,35531.6,1164.3,0.761905,0,8192,0,0
27.104,12.672,7.168,3.02243e+08,36894.9,1208.97,0.761905,0,8192,0,0
26.144,12.064,6.848,3.13341e+08,38249.7,1253.37,0.761905,0,8192,0,0
28.144,13.056,7.328,2.91074e+08,35531.6,1164.3,0.761905,0,8192,0,0
26.976,13.056,6.88,3.03677e+08,37070,1214.71,0.761905,0,8192,0,0
27.296,12.448,7.52,3.00117e+08,36635.4,1200.47,0.761905,0,8192,0,0
28.032,12.992,7.36,2.92237e+08,35673.5,1168.95,0.761905,0,8192,0,0
28.08,13.792,7.072,2.91738e+08,35612.5,1166.95,0.761905,0,8192,0,0
26.208,12.224,6.72,3.12576e+08,38156.3,1250.31,0.761905,0,8192,0,0
26.928,12.32,7.136,3.04219e+08,37136.1,1216.87,0.761905,0,8192,0,0
27.248,13.344,6.816,3.00646e+08,36699.9,1202.58,0.761905,0,8192,0,0
26.88,12.32,7.392,3.04762e+08,37202.4,1219.05,0.761905,0,8192,0,0
27.104,12.32,7.2,3.02243e+08,36894.9,1208.97,0.761905,0,8192,0,0
27.184,12.8,6.656,3.01354e+08,36786.3,1205.41,0.761905,0,8192,0,0
27.104,13.088,6.976,3.02243e+08,36894.9,1208.97,0.761905,0,8192,0,0
26.129,12.032,6.816,3.13521e+08,38271.7,1254.09,0.761905,0,8192,0,0
26.016,12.128,6.976,3.14883e+08,38437.9,1259.53,0.761905,0,8192,0,0
28.192,13.952,7.2,2.90579e+08,35471.1,1162.32,0.761905,0,8192,0,0
24.896,10.944,6.944,3.29049e+08,40167.1,1316.2,0.761905,0,8192,0,0
26.32,11.456,6.976,3.11246e+08,37993.9,1244.98,0.761905,0,8192,0,0
28,13.088,7.264,2.92571e+08,35714.3,1170.29,0.761905,0,8192,0,0
28.048,13.28,7.68,2.92071e+08,35653.2,1168.28,0.761905,0,8192,0,0
27.232,12.128,7.456,3.00823e+08,36721.5,1203.29,0.761905,0,8192,0,0
27.936,13.056,7.2,2.93242e+08,35796.1,1172.97,0.761905,0,8192,0,0
28.128,13.696,7.456,2.9124e+08,35551.8,1164.96,0.761905,0,8192,0,0
27.232,12.608,6.752,3.00823e+08,36721.5,1203.29,0.761905,0,8192,0,0
28.032,13.184,7.168,2.92237e+08,35673.5,1168.95,0.761905,0,8192,0,0
27.008,12.992,6.912,3.03318e+08,37026.1,1213.27,0.761905,0,8192,0,0
27.232,12.992,7.136,3.00823e+08,36721.5,1203.29,0.761905,0,8192,0,0
27.056,12.288,6.976,3.02779e+08,36960.4,1211.12,0.761905,0,8192,0,0
28.112,13.504,7.392,2.91406e+08,35572,1165.62,0.761905,0,8192,0,0
27.041,13.184,6.72,3.02947e+08,36980.9,1211.79,0.761905,0,8192,0,0
26.16,11.712,6.944,3.1315e+08,38226.3,1252.6,0.761905,0,8192,0,0
27.168,12.864,6.976,3.01531e+08,36808,1206.12,0.761905,0,8192,0,0
26.96,11.648,7.296,3.03858e+08,37092,1215.43,0.761905,0,8192,0,0
27.072,12.96,6.784,3.026e+08,36938.5,1210.4,0.761905,0,8192,0,0
27.008,12.544,7.36,3.03318e+08,37026.1,1213.27,0.761905,0,8192,0,0
24.032,9.536,7.36,3.40879e+08,41611.2,1363.52,0.761905,0,8192,0,0
26.176,11.488,7.328,3.12958e+08,38202.9,1251.83,0.761905,0,8192,0,0
27.616,12.48,7.584,2.9664e+08,36210.9,1186.56,0.761905,0,8192,0,0
26.192,12.384,6.656,3.12767e+08,38179.6,1251.07,0.761905,0,8192,0,0
27.088,12.768,7.264,3.02422e+08,36916.7,1209.69,0.761905,0,8192,0,0
27.136,12.448,6.688,3.01887e+08,36851.4,1207.55,0.761905,0,8192,0,0
28.016,13.952,6.944,2.92404e+08,35693.9,1169.62,0.761905,0,8192,0,0
28.24,13.632,6.944,2.90085e+08,35410.8,1160.34,0.761905,0,8192,0,0
27.088,12.032,6.976,3.02422e+08,36916.7,1209.69,0.761905,0,8192,0,0
27.92,13.6,7.36,2.9341e+08,35816.6,1173.64,0.761905,0,8192,0,0
26.977,12.992,6.72,3.03666e+08,37068.6,1214.66,0.761905,0,8192,0,0
27.232,12.896,6.72,3.00823e+08,36721.5,1203.29,0.761905,0,8192,0,0
27.376,12.928,7.36,2.9924e+08,36528.3,1196.96,0.761905,0,8192,0,0
23.76,9.792,6.816,3.44781e+08,42087.5,1379.12,0.761905,0,8192,0,0
29.184,12.384,9.472,2.80702e+08,34265.4,1122.81,0.761905,0,8192,0,0
27.984,13.088,7.744,2.92739e+08,35734.7,1170.95,0.761905,0,8192,0,0
27.168,12.544,7.2,3.01531e+08,36808,1206.12,0.761905,0,8192,0,0
28.16,13.728,7.072,2.90909e+08,35511.4,1163.64,0.761905,0,8192,0,0
28.848,13.344,6.88,2.83971e+08,34664.4,1135.88,0.761905,0,8192,0,0
28.144,13.408,7.008,2.91074e+08,35531.6,1164.3,0.761905,0,8192,0,0
29.088,13.92,7.488,2.81628e+08,34378.4,1126.51,0.761905,0,8192,0,0
27.168,13.248,6.848,3.01531e+08,36808,1206.12,0.761905,0,8192,0,0
27.44,13.44,6.72,2.98542e+08,36443.1,1194.17,0.761905,0,8192,0,0
29.232,14.464,7.232,2.80241e+08,34209.1,1120.96,0.761905,0,8192,0,0
28.033,13.984,6.816,2.92227e+08,35672.2,1168.91,0.761905,0,8192,0,0
28.128,12.8,7.52,2.9124e+08,35551.8,1164.96,0.761905,0,8192,0,0
27.776,13.376,6.72,2.94931e+08,36002.3,1179.72,0.761905,0,8192,0,0
28.08,13.888,6.976,2.91738e+08,35612.5,1166.95,0.761905,0,8192,0,0
28.112,13.664,7.136,2.91406e+08,35572,1165.62,0.761905,0,8192,0,0
29.056,14.24,7.616,2.81938e+08,34416.3,1127.75,0.761905,0,8192,0,0
26.656,12.096,7.296,3.07323e+08,37515,1229.29,0.761905,0,8192,0,0
28.144,13.248,7.072,2.91074e+08,35531.6,1164.3,0.761905,0,8192,0,0
28.032,13.632,7.328,2.92237e+08,35673.5,1168.95,0.761905,0,8192,0,0
28.192,13.696,7.136,2.90579e+08,35471.1,1162.32,0.761905,0,8192,0,0
28.656,13.76,7.328,2.85874e+08,34896.7,1143.5,0.761905,0,8192,0,0
27.984,13.696,7.168,2.92739e+08,35734.7,1170.95,0.761905,0,8192,0,0
28.192,14.08,6.592,2.90579e+08,35471.1,1162.32,0.761905,0,8192,0,0
29.088,13.92,7.392,2.81628e+08,34378.4,1126.51,0.761905,0,8192,0,0
27.776,13.856,6.912,2.94931e+08,36002.3,1179.72,0.761905,0,8192,0,0
28.224,13.728,7.36,2.90249e+08,35430.8,1161,0.761905,0,8192,0,0
28.945,13.632,7.616,2.8302e+08,34548.3,1132.08,0.761905,0,8192,0,0
28.064,13.536,7.52,2.91904e+08,35632.8,1167.62,0.761905,0,8192,0,0
27.856,13.92,6.816,2.94084e+08,35898.9,1176.34,0.761905,0,8192,0,0
