e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers,wire_latency_us
19.632,0,14.464,1.66911e+09,50937.2,6676.45,0.689655,0,32768,0,0
21.44,0,16.384,1.52836e+09,46641.8,6113.43,0.689655,0,32768,0,0
20.576,0,15.584,1.59253e+09,48600.3,6370.14,0.689655,0,32768,0,0
20.864,0,15.84,1.57055e+09,47929.4,6282.21,0.689655,0,32768,0,0
19.504,0,14.496,1.68007e+09,51271.5,6720.26,0.689655,0,32768,0,0
21.696,0,16.704,1.51032e+09,46091.4,6041.3,0.551724,0,32768,0,0
19.456,0,14.464,1.68421e+09,51398,6736.84,0.551724,0,32768,0,0
20.56,0,15.712,1.59377e+09,48638.1,6375.1,0.551724,0,32768,0,0
20.848,0,15.936,1.57176e+09,47966.2,6287.03,0.551724,0,32768,0,0
20.624,0,15.84,1.58883e+09,48487.2,6355.31,0.441379,0,32768,0,0
21.296,0,16,1.53869e+09,46957.2,6154.77,0.441379,0,32768,0,0
20.64,0,15.616,1.5876e+09,48449.6,6350.39,0.441379,0,32768,0,0
21.296,0,16.256,1.53869e+09,46957.2,6154.77,0.441379,0,32768,0,0
20.624,0,15.68,1.58883e+09,48487.2,6355.31,0.441379,0,32768,0,0
18.129,0,13.312,1.80749e+09,55160.2,7229.96,0.441379,0,32768,0,0
19.344,0,14.432,1.69396e+09,51695.6,6775.85,0.441379,0,32768,0,0
19.744,0,14.72,1.65964e+09,50648.3,6638.57,0.441379,0,32768,0,0
19.072,0,14.176,1.71812e+09,52432.9,6872.48,0.441379,0,32768,0,0
20.656,0,15.776,1.58637e+09,48412.1,6345.47,0.353103,0,32768,0,0
20.336,0,15.168,1.61133e+09,49173.9,6445.32,0.353103,0,32768,0,0
20.976,0,15.552,1.56217e+09,47673.5,6248.67,0.353103,0,32768,0,0
20.448,0,15.296,1.6025e+09,48904.5,6410.02,0.353103,0,32768,0,0
19.632,0,14.432,1.66911e+09,50937.2,6676.45,0.353103,0,32768,0,0
19.312,0,14.368,1.69677e+09,51781.3,6787.08,0.353103,0,32768,0,0
19.344,0,14.336,1.69396e+09,51695.6,6775.85,0.353103,0,32768,0,0
20.833,0,15.744,1.57289e+09,48000.8,6291.56,0.353103,0,32768,0,0
18.88,0,13.92,1.73559e+09,52966.1,6942.37,0.353103,0,32768,0,0
21.088,0,16.128,1.55387e+09,47420.3,6215.48,0.353103,0,32768,0,0
19.344,0,14.112,1.69396e+09,51695.6,6775.85,0.353103,0,32768,0,0
20.528,0,15.712,1.59626e+09,48714,6385.04,0.353103,0,32768,0,0
21.008,0,16.032,1.55979e+09,47600.9,6239.15,0.353103,0,32768,0,0
21.152,0,16,1.54917e+09,47276.9,6196.67,0.282483,0,32768,0,0
