e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers,wire_latency_us
141.329,123.328,6.912,2.8982e+07,7075.69,115.928,0.761905,0,4096,0,47.472
142.369,123.264,7.584,2.87703e+07,7024,115.081,0.761905,0,4096,0,33.536
136.704,117.824,8.448,2.99625e+07,7315.07,119.85,0.761905,0,4096,0,17.072
134.993,116.864,8.064,3.03423e+07,7407.79,121.369,0.761905,0,4096,0,5.056
139.857,122.24,6.624,2.92871e+07,7150.16,117.148,0.761905,0,4096,0,53.921
138.689,120.256,8.224,2.95337e+07,7210.38,118.135,0.761905,0,4096,0,30.96
137.025,118.976,7.904,2.98924e+07,7297.94,119.569,0.761905,0,4096,0,5.856
133.905,116.096,7.328,3.05889e+07,7467.98,122.355,0.761905,0,4096,0,51.696
145.697,127.456,7.328,2.81131e+07,6863.56,112.453,0.761905,0,4096,0,23.344
136.608,118.368,8.032,2.99836e+07,7320.22,119.934,0.761905,0,4096,0,6.176
136.225,117.856,8.256,3.00679e+07,7340.8,120.272,0.761905,0,4096,0,51.552
49.136,27.392,10.016,8.33605e+07,20351.7,333.442,0.761905,0,4096,0,32.065
44.272,22.048,10.24,9.2519e+07,22587.6,370.076,0.761905,0,4096,0,5.728
170.8,147.936,9.824,2.39813e+07,5854.8,95.9251,0.761905,0,4096,0,38.881
143.521,118.464,14.528,2.85394e+07,6967.62,114.158,0.761905,0,4096,0,51.04
138.145,119.168,8.608,2.965e+07,7238.77,118.6,0.761905,0,4096,0,33.424
137.136,119.104,7.84,2.98682e+07,7292.03,119.473,0.761905,0,4096,0,8.848
136.241,118.24,8,3.00644e+07,7339.93,120.257,0.761905,0,4096,0,57.616
45.568,25.28,9.088,8.98876e+07,21945.2,359.551,0.761905,0,4096,0,30.113
143.537,121.088,9.728,2.85362e+07,6966.84,114.145,0.609524,0,4096,0,100.032
139.681,121.344,8.608,2.9324e+07,7159.17,117.296,0.609524,0,4096,0,11.888
43.456,25.632,7.52,9.42563e+07,23011.8,377.025,0.609524,0,4096,0,5.552
140.817,122.368,8.032,2.90874e+07,7101.42,116.35,0.609524,0,4096,0,30.272
136.672,118.432,6.816,2.99696e+07,7316.79,119.878,0.609524,0,4096,0,7.584
45.537,25.376,8.704,8.99488e+07,21960.2,359.795,0.609524,0,4096,0,56.16
45.92,25.088,8.928,8.91986e+07,21777,356.794,0.609524,0,4096,0,15.584
139.681,121.216,8.288,2.9324e+07,7159.17,117.296,0.609524,0,4096,0,42.144
138.193,119.936,8.256,2.96397e+07,7236.26,118.559,0.609524,0,4096,0,19.008
138.625,120.32,8.096,2.95473e+07,7213.71,118.189,0.609524,0,4096,0,5.12
138.208,120.8,7.392,2.96365e+07,7235.47,118.546,0.609524,0,4096,0,53.665
138.065,119.712,8.16,2.96672e+07,7242.97,118.669,0.609524,0,4096,0,28.896
139.569,121.568,8.064,2.93475e+07,7164.91,117.39,0.609524,0,4096,0,5.072
134.753,116.544,8.128,3.03964e+07,7420.99,121.585,0.609524,0,4096,0,52.8
138.641,120.32,8.096,2.95439e+07,7212.87,118.176,0.609524,0,4096,0,25.44
136.593,118.368,8.096,2.99869e+07,7321.02,119.948,0.609524,0,4096,0,5.168
43.104,23.264,8.576,9.5026e+07,23199.7,380.104,0.609524,0,4096,0,50.848
44.817,24.832,8.608,9.13939e+07,22313,365.576,0.609524,0,4096,0,5.36
137.089,119.456,7.328,2.98784e+07,7294.53,119.514,0.609524,0,4096,0,30.464
140.817,121.024,9.216,2.90874e+07,7101.42,116.35,0.609524,0,4096,0,5.232
135.665,117.28,8.128,3.0192e+07,7371.1,120.768,0.609524,0,4096,0,54.368
135.345,117.056,8.224,3.02634e+07,7388.53,121.054,0.609524,0,4096,0,26.576
174.737,155.328,9.184,2.34409e+07,5722.89,93.7638,1.48762,0,4096,0,5.488
47.6,26.656,9.312,8.60504e+07,21008.4,344.202,1.48762,0,4096,0,18.816
155.136,136.672,8.256,2.64026e+07,6445.96,105.611,1.48762,0,4096,0,49.457
135.441,117.056,8.352,3.0242e+07,7383.29,120.968,1.48762,0,4096,0,42.256
42.656,23.488,8.096,9.6024e+07,23443.4,384.096,1.48762,0,4096,0,14.816
44.624,24.64,8.768,9.17892e+07,22409.5,367.157,1.48762,0,4096,0,38.817
41.84,23.104,7.584,9.78967e+07,23900.6,391.587,1.48762,0,4096,0,5.104
136.032,117.728,8.352,3.01106e+07,7351.21,120.442,1.48762,0,4096,0,31.809
43.136,23.36,8.928,9.49555e+07,23182.5,379.822,1.48762,0,4096,0,5.12
135.201,117.792,7.488,3.02956e+07,7396.39,121.183,1.48762,0,4096,0,30.896
43.2,23.392,8.768,9.48148e+07,23148.1,379.259,1.48762,0,4096,0,5.136
138.209,120.16,7.968,2.96363e+07,7235.42,118.545,1.48762,0,4096,0,29.152
134.928,116.768,8.256,3.03569e+07,7411.36,121.428,1.48762,0,4096,0,5.233
134.385,116.32,7.84,3.04796e+07,7441.31,121.918,1.48762,0,4096,0,45.104
135.537,116.192,9.152,3.02205e+07,7378.06,120.882,1.48762,0,4096,0,14.688
50.736,31.296,8.16,8.07316e+07,19709.9,322.927,1.48762,0,4096,0,58.224
135.345,116.896,8.448,3.02634e+07,7388.53,121.054,1.48762,0,4096,0,18.544
44.656,24.96,8.704,9.17234e+07,22393.4,366.894,1.48762,0,4096,0,5.264
44.177,25.216,7.712,9.27179e+07,22636.2,370.872,1.48762,0,4096,0,31.664
45.584,25.056,9.024,8.98561e+07,21937.5,359.424,1.48762,0,4096,0,55.808
135.121,115.84,9.248,3.03136e+07,7400.77,121.254,1.48762,0,4096,0,10.304
138.816,120.416,8.512,2.95067e+07,7203.78,118.027,1.48762,0,4096,0,54.545
46.912,26.912,8.608,8.73124e+07,21316.5,349.25,1.48762,0,4096,0,29.072
142.305,119.904,10.752,2.87832e+07,7027.16,115.133,2.14248,0,4096,0,14.624
137.152,118.944,7.008,2.98647e+07,7291.18,119.459,2.14248,0,4096,0,5.408
42.001,23.232,7.296,9.75215e+07,23809,390.086,2.14248,0,4096,0,51.952
39.312,17.888,8.096,1.04192e+08,25437.5,416.768,2.14248,0,4096,0,5.792
138.385,119.936,8.096,2.95986e+07,7226.22,118.394,2.14248,0,4096,0,26.496
41.921,23.84,7.072,9.77076e+07,23854.4,390.83,2.14248,0,4096,0,5.456
138.289,119.712,8.896,2.96191e+07,7231.23,118.477,2.14248,0,4096,0,28.032
134.929,117.344,7.744,3.03567e+07,7411.31,121.427,2.14248,0,4096,0,5.312
43.376,23.648,8.704,9.44301e+07,23054.2,377.72,2.14248,0,4096,0,48.704
43.84,24.032,8.672,9.34307e+07,22810.2,373.723,2.14248,0,4096,0,5.12
138.416,120.32,7.776,2.9592e+07,7224.6,118.368,2.14248,0,4096,0,30.48
168.817,150.656,7.552,2.4263e+07,5923.57,97.0518,2.14248,0,4096,0,5.936
137.153,119.36,7.712,2.98645e+07,7291.13,119.458,2.14248,0,4096,0,11.2
137.873,120.544,7.36,2.97085e+07,7253.05,118.834,2.14248,0,4096,0,57.728
137.073,118.592,7.872,2.98819e+07,7295.38,119.528,2.14248,0,4096,0,38.096
139.056,120.512,8.512,2.94558e+07,7191.35,117.823,2.14248,0,4096,0,11.392
37.6,18.016,8.384,1.08936e+08,26595.7,435.745,2.14248,0,4096,0,5.216
139.184,120.608,8.096,2.94287e+07,7184.73,117.715,2.14248,0,4096,0,31.792
138.769,118.176,10.528,2.95167e+07,7206.22,118.067,2.14248,0,4096,0,8.288
136.816,119.36,6.656,2.9938e+07,7309.09,119.752,2.14248,0,4096,0,56.353
137.697,119.776,7.008,2.97465e+07,7262.32,118.986,2.14248,0,4096,0,30.8
134.641,116.48,7.904,3.04216e+07,7427.16,121.687,2.14248,0,4096,0,5.248
48.96,22.208,13.728,8.36601e+07,20424.8,334.641,1.71398,0,4096,0,14.928
152.113,132.768,7.488,2.69274e+07,6574.06,107.709,1.71398,0,4096,0,50.56
142,123.936,6.912,2.88451e+07,7042.25,115.38,1.71398,0,4096,0,39.872
140.625,120.768,9.728,2.91271e+07,7111.11,116.508,1.71398,0,4096,0,19.744
139.441,121.472,7.712,2.93744e+07,7171.49,117.498,1.71398,0,4096,0,5.712
136.897,119.712,7.04,2.99203e+07,7304.76,119.681,1.71398,0,4096,0,54.176
43.793,23.616,8.96,9.35309e+07,22834.7,374.124,1.71398,0,4096,0,27.552
39.36,18.624,8.416,1.04065e+08,25406.5,416.26,1.71398,0,4096,0,51.584
138.801,120.992,7.84,2.95099e+07,7204.56,118.039,1.71398,0,4096,0,5.312
143.505,125.696,7.072,2.85426e+07,6968.4,114.17,1.71398,0,4096,0,52.737
135.393,117.152,7.68,3.02527e+07,7385.91,121.011,1.71398,0,4096,0,31.504
135.393,118.4,6.976,3.02527e+07,7385.91,121.011,1.71398,0,4096,0,5.104
134.081,116.224,7.936,3.05487e+07,7458.18,122.195,1.71398,0,4096,0,48.368
38.081,18.368,8.576,1.0756e+08,26259.8,430.241,1.71398,0,4096,0,18.48
136.641,118.368,7.648,2.99764e+07,7318.45,119.905,1.71398,0,4096,0,37.536
140.913,120.48,8.672,2.90676e+07,7096.58,116.27,1.71398,0,4096,0,10.432
148.881,128.704,9.088,2.75119e+07,6716.77,110.048,1.71398,0,4096,0,5.696
124.625,106.336,7.136,3.28666e+07,8024.07,131.466,1.71398,0,4096,0,5.264
123.936,106.272,7.104,3.30493e+07,8068.68,132.197,1.71398,0,4096,0,42.913
121.408,103.968,7.488,3.37375e+07,8236.69,134.95,1.71398,0,4096,0,4.896
133.441,113.632,8.736,3.06952e+07,7493.95,122.781,1.71398,0,4096,0,34.832
