e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers,wire_latency_us
32.864,13.44,8.96,4.98539e+08,30428.4,1994.16,1.22491,0,16384,0,36.241
33.168,13.76,9.088,4.9397e+08,30149.5,1975.88,1.22491,0,16384,0,31.568
33.633,13.6,9.632,4.87141e+08,29732.7,1948.56,1.22491,0,16384,0,32.4
31.904,12.864,8.896,5.13541e+08,31344,2054.16,1.22491,0,16384,0,30.896
34.16,12.352,8.8,4.79625e+08,29274,1918.5,1.22491,0,16384,0,64.272
33.009,14.368,8.544,4.96349e+08,30294.8,1985.4,1.22491,0,16384,0,47.792
31.457,12.16,8.384,5.20838e+08,31789.4,2083.35,1.22491,0,16384,0,173.648
31.376,11.52,10.432,5.22183e+08,31871.5,2088.73,1.22491,0,16384,0,68.416
32,13.216,9.6,5.12e+08,31250,2048,1.22491,0,16384,0,154.193
31.441,11.36,9.728,5.21103e+08,31805.6,2084.41,1.22491,0,16384,0,156.912
31.633,12.928,9.472,5.1794e+08,31612.6,2071.76,1.22491,0,16384,0,70.112
31.728,12.448,9.92,5.16389e+08,31517.9,2065.56,1.22491,0,16384,0,158.305
30.832,11.872,9.408,5.31396e+08,32433.8,2125.58,1.22491,0,16384,0,160.417
30.864,11.712,9.92,5.30845e+08,32400.2,2123.38,1.22491,0,16384,0,158.257
34.992,15.712,9.92,4.68221e+08,28578,1872.89,1.22491,0,16384,0,162.209
35.632,15.712,9.984,4.59811e+08,28064.7,1839.25,1.22491,0,16384,0,162.497
33.856,13.952,10.784,4.83932e+08,29536.9,1935.73,0.979927,0,16384,0,165.777
32.256,12.608,10.208,5.07937e+08,31002,2031.75,0.979927,0,16384,0,46.88
31.888,12.768,9.824,5.13798e+08,31359.8,2055.19,0.979927,0,16384,0,158.609
103.745,74.048,16.96,1.57926e+08,9639.02,631.703,0.979927,0,16384,0,162.641
101.441,72.96,13.792,1.61513e+08,9857.95,646.05,0.979927,0,16384,0,171.616
107.024,75.744,15.648,1.53087e+08,9343.7,612.349,0.979927,0,16384,0,144.753
94.368,67.968,13.088,1.73618e+08,10596.8,694.473,0.979927,0,16384,0,47.921
95.168,69.6,12.16,1.72159e+08,10507.7,688.635,0.979927,0,16384,0,43.008
91.697,65.248,13.376,1.78675e+08,10905.5,714.702,0.979927,0,16384,0,46
89.664,64.192,12.544,1.82727e+08,11152.7,730.906,0.979927,0,16384,0,44.273
93.088,66.752,13.248,1.76006e+08,10742.5,704.022,0.979927,0,16384,0,42.928
92.209,65.696,13.536,1.77683e+08,10844.9,710.733,0.979927,0,16384,0,41.12
130.497,91.84,17.088,1.25551e+08,7663.01,502.203,0.979927,0,16384,0,169.729
148.112,121.888,12.768,1.10619e+08,6751.65,442.476,0.979927,0,16384,0,178.241
150.577,124.864,12.512,1.08808e+08,6641.12,435.232,0.979927,0,16384,0,173.153
123.392,86.016,16.896,1.3278e+08,8104.25,531.12,0.979927,0,16384,0,252.754
295.522,256.128,18.464,5.54409e+07,3383.84,221.764,0.979927,0,16384,0,128.368
121.888,85.376,18.56,1.34418e+08,8204.25,537.674,0.979927,0,16384,0,142.577
211.761,144.864,29.856,7.73702e+07,4722.3,309.481,0.979927,0,16384,0,233.426
220.273,176.736,19.168,7.43804e+07,4539.82,297.522,0.979927,0,16384,0,223.217
140.929,115.872,12.384,1.16257e+08,7095.77,465.028,0.979927,0,16384,0,168.817
149.777,124.48,12.672,1.09389e+08,6676.59,437.557,0.783941,0,16384,0,176.257
93.76,68.704,12.576,1.74744e+08,10665.5,698.976,0.783941,0,16384,0,183.937
139.985,113.984,13.344,1.17041e+08,7143.62,468.164,0.783941,0,16384,0,173.761
243.985,212.032,16.992,6.71517e+07,4098.61,268.607,0.783941,0,16384,0,175.985
254.353,203.424,18.048,6.44144e+07,3931.54,257.658,0.783941,0,16384,0,230.641
153.201,117.664,16.608,1.06944e+08,6527.37,427.778,0.783941,0,16384,0,246.113
137.201,110.592,13.376,1.19416e+08,7288.58,477.664,0.783941,0,16384,0,172.88
139.072,113.152,12.832,1.17809e+08,7190.52,471.238,0.783941,0,16384,0,164.049
245.842,207.04,17.952,6.66444e+07,4067.65,266.578,0.783941,0,16384,0,241.057
124.624,87.744,17.632,1.31467e+08,8024.14,525.87,0.783941,0,16384,0,243.889
155.089,118.336,17.44,1.05643e+08,6447.91,422.57,0.783941,0,16384,0,243.345
140.321,113.952,13.056,1.16761e+08,7126.52,467.043,0.783941,0,16384,0,166.321
250.209,211.552,17.568,6.54813e+07,3996.66,261.925,0.783941,0,16384,0,243.233
123.969,87.488,17.056,1.32162e+08,8066.53,528.648,0.783941,0,16384,0,237.153
115.777,80.512,16.288,1.41513e+08,8637.29,566.054,0.783941,0,16384,0,248.481
92.288,65.696,13.216,1.77531e+08,10835.6,710.125,0.783941,0,16384,0,55.585
119.505,82.72,17.792,1.37099e+08,8367.85,548.395,0.783941,0,16384,0,268.689
249.697,211.392,17.856,6.56155e+07,4004.85,262.462,0.783941,0,16384,0,227.873
152.928,115.904,17.408,1.07135e+08,6539.02,428.542,0.783941,0,16384,0,237.842
136.944,110.592,12.64,1.1964e+08,7302.25,478.561,0.783941,0,16384,0,156.033
137.537,111.552,12.8,1.19124e+08,7270.77,476.497,0.783941,0,16384,0,45.312
93.201,67.904,12.544,1.75792e+08,10729.5,703.168,0.783941,0,16384,0,158.129
239.922,208.544,16.064,6.82889e+07,4168.02,273.155,1.57953,0,16384,0,151.632
155.009,117.76,16.96,1.05697e+08,6451.24,422.788,1.57953,0,16384,0,141.873
135.712,108.128,13.44,1.20726e+08,7368.55,482.905,1.57953,0,16384,0,45.201
135.521,109.344,12.896,1.20896e+08,7378.93,483.586,1.57953,0,16384,0,136.192
133.36,108.256,12.224,1.22855e+08,7498.5,491.422,1.57953,0,16384,0,135.873
134.417,108.992,13.056,1.21889e+08,7439.54,487.557,1.57953,0,16384,0,161.089
103.92,70.656,20.544,1.5766e+08,9622.79,630.639,1.57953,0,16384,0,191.985
150.369,125.92,11.744,1.08959e+08,6650.31,435.835,1.57953,0,16384,0,181.601
140.481,114.112,13.44,1.16628e+08,7118.4,466.511,1.57953,0,16384,0,174.625
158.961,132.832,12.64,1.03069e+08,6290.85,412.277,1.57953,0,16384,0,175.248
96.401,69.92,13.504,1.69957e+08,10373.3,679.827,1.57953,0,16384,0,54.064
139.024,113.728,12.608,1.1785e+08,7193,471.401,1.57953,0,16384,0,64.049
93.648,67.392,13.632,1.74953e+08,10678.3,699.812,1.57953,0,16384,0,57.6
138.465,112.384,12.96,1.18326e+08,7222.04,473.304,1.57953,0,16384,0,52.736
92.097,65.888,13.28,1.77899e+08,10858.1,711.598,1.57953,0,16384,0,51.168
92.736,66.112,13.44,1.76674e+08,10783.3,706.694,1.57953,0,16384,0,50.992
89.697,64.32,13.216,1.82659e+08,11148.6,730.638,1.57953,0,16384,0,51.808
91.825,66.304,13.248,1.78426e+08,10890.3,713.705,1.57953,0,16384,0,52.464
90.592,64.352,13.376,1.80855e+08,11038.5,723.419,1.57953,0,16384,0,49.664
95.089,68.832,13.152,1.72302e+08,10516.5,689.207,1.57953,0,16384,0,51.712
90.625,65.728,11.904,1.80789e+08,11034.5,723.156,1.57953,0,16384,0,51.136
101.985,65.984,22.528,1.60651e+08,9805.36,642.604,2.26363,0,16384,0,163.184
89.984,64.704,11.808,1.82077e+08,11113.1,728.307,2.26363,0,16384,0,162.305
92.368,67.648,11.648,1.77377e+08,10826.3,709.51,2.26363,0,16384,0,168.193
86.961,62.304,11.552,1.88406e+08,11499.4,753.625,2.26363,0,16384,0,174.209
100.817,64.288,21.6,1.62512e+08,9918.96,650.049,2.26363,0,16384,0,84.912
98.657,72.608,12.864,1.6607e+08,10136.1,664.281,2.26363,0,16384,0,43.424
104.128,73.184,15.072,1.57345e+08,9603.56,629.379,2.26363,0,16384,0,48.641
118.928,82.72,16.224,1.37764e+08,8408.45,551.056,2.26363,0,16384,0,233.025
126.753,89.632,17.184,1.29259e+08,7889.36,517.037,2.26363,0,16384,0,233.313
92.865,67.104,12.256,1.76428e+08,10768.3,705.713,2.26363,0,16384,0,170.273
259.25,220.736,16.672,6.31977e+07,3857.28,252.791,2.26363,0,16384,0,160.096
144.129,117.568,12.672,1.13676e+08,6938.23,454.704,2.26363,0,16384,0,163.601
136.529,111.68,12,1.20004e+08,7324.45,480.015,2.26363,0,16384,0,160.497
158.433,121.696,16.896,1.03413e+08,6311.82,413.651,2.26363,0,16384,0,244.497
98.113,72.256,12.736,1.66991e+08,10192.3,667.964,2.26363,0,16384,0,51.664
117.377,80.832,16.544,1.39584e+08,8519.56,558.338,2.26363,0,16384,0,240.017
140.977,115.04,12.288,1.16218e+08,7093.36,464.87,2.26363,0,16384,0,153.216
137.504,112.064,12.416,1.19153e+08,7272.52,476.612,2.26363,0,16384,0,150.193
91.824,66.368,13.024,1.78428e+08,10890.4,713.713,2.26363,0,16384,0,156.497
134.193,110.08,11.392,1.22093e+08,7451.95,488.371,2.26363,0,16384,0,152.32
135.104,110.304,12.448,1.2127e+08,7401.71,485.078,2.26363,0,16384,0,159.457
135.009,110.88,11.776,1.21355e+08,7406.91,485.419,1.8109,0,16384,0,171.137
228.385,197.792,16.096,7.17385e+07,4378.57,286.954,1.8109,0,16384,0,161.248
501.298,428.096,27.168,3.26832e+07,1994.82,130.733,1.8109,0,16384,0,350.418
325.202,285.888,16.352,5.0381e+07,3075.01,201.524,1.8109,0,16384,0,435.938
233.889,204.128,15.776,7.00503e+07,4275.53,280.201,1.8109,0,16384,0,306.258
118.993,84.64,15.392,1.37689e+08,8403.86,550.755,1.8109,0,16384,0,229.009
120.865,84.32,16.832,1.35556e+08,8273.69,542.225,1.8109,0,16384,0,225.137
115.808,80.224,17.152,1.41476e+08,8634.98,565.902,1.8109,0,16384,0,226.29
99.665,73.632,12.992,1.64391e+08,10033.6,657.563,1.8109,0,16384,0,157.408
