e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers,wire_latency_us
502.77,468.864,18.912,6.51749e+07,1988.98,260.7,2.2019,0,32768,0,93.68
628.738,597.28,17.184,5.21171e+07,1590.49,208.468,2.2019,0,32768,0,108.001
446.657,414.752,16.576,7.33628e+07,2238.85,293.451,2.2019,0,32768,0,241.137
422.177,392.352,16.832,7.76167e+07,2368.67,310.467,2.2019,0,32768,0,186.128
502.882,468.896,19.84,6.51604e+07,1988.54,260.642,2.2019,0,32768,0,110.384
69.072,37.792,17.152,4.74404e+08,14477.6,1897.61,2.2019,0,32768,0,112.464
233.185,202.752,15.712,1.40524e+08,4288.44,562.094,2.2019,0,32768,0,46.608
372.737,341.568,17.568,8.79119e+07,2682.86,351.647,2.2019,0,32768,0,73.888
253.936,222.272,17.472,1.2904e+08,3938,516.162,2.2019,0,32768,0,40.641
247.953,215.808,17.856,1.32154e+08,4033.02,528.616,2.2019,0,32768,0,67.68
60.704,28.128,18.432,5.398e+08,16473.4,2159.2,2.2019,0,32768,0,42.704
462.674,430.336,17.92,7.08231e+07,2161.35,283.292,2.2019,0,32768,0,46.24
427.057,394.816,17.472,7.67298e+07,2341.61,306.919,1.76152,0,32768,0,83.44
548.177,516.704,16.64,5.97763e+07,1824.23,239.105,1.76152,0,32768,0,94.145
528.626,490.656,21.536,6.19871e+07,1891.7,247.948,1.76152,0,32768,0,138.656
379.233,346.72,18.08,8.6406e+07,2636.9,345.624,1.76152,0,32768,0,180.129
633.218,593.6,22.88,5.17484e+07,1579.23,206.993,1.76152,0,32768,0,58.88
510.866,478.944,17.536,6.41421e+07,1957.46,256.568,1.76152,0,32768,0,207.872
57.52,27.616,17.184,5.6968e+08,17385.3,2278.72,1.76152,0,32768,0,222.945
178.721,147.68,17.568,1.83347e+08,5595.31,733.389,1.76152,0,32768,0,84.672
58.161,27.68,16.736,5.63402e+08,17193.7,2253.61,1.76152,0,32768,0,56.016
385.841,355.36,17.088,8.49262e+07,2591.74,339.705,1.76152,0,32768,0,73.568
424.513,392.832,17.216,7.71896e+07,2355.64,308.759,1.76152,0,32768,0,41.825
558.242,527.136,16.672,5.86986e+07,1791.34,234.794,1.76152,0,32768,0,64.72
437.505,406.72,17.056,7.48974e+07,2285.69,299.59,1.76152,0,32768,0,125.617
406.962,376.768,17.12,8.05186e+07,2457.23,322.074,1.76152,0,32768,0,79.952
493.985,461.12,18.72,6.6334e+07,2024.35,265.336,1.76152,0,32768,0,64.976
631.09,600.032,17.312,5.19229e+07,1584.56,207.691,1.76152,0,32768,0,71.216
57.152,26.464,16.896,5.73348e+08,17497.2,2293.39,1.76152,0,32768,0,204.544
179.425,148.768,16.672,1.82628e+08,5573.36,730.511,1.76152,0,32768,0,72.672
59.072,28.192,16.832,5.54713e+08,16928.5,2218.85,1.76152,0,32768,0,43.216
384.722,353.76,16.416,8.51732e+07,2599.28,340.693,1.76152,0,32768,0,61.04
472.146,438.912,18.912,6.94023e+07,2117.99,277.609,2.3616,0,32768,0,93.392
726.53,688.768,21.952,4.51021e+07,1376.41,180.408,2.3616,0,32768,0,88.241
472.273,434.4,21.92,6.93836e+07,2117.42,277.534,2.3616,0,32768,0,327.425
566.465,529.472,21.152,5.78465e+07,1765.33,231.386,2.3616,0,32768,0,325.778
639.506,600.704,22.976,5.12396e+07,1563.71,204.958,2.3616,0,32768,0,404.833
637.186,595.936,22.88,5.14261e+07,1569.4,205.704,2.3616,0,32768,0,567.505
97.713,62.976,19.68,3.35349e+08,10234.1,1341.4,2.3616,0,32768,0,717.474
69.264,39.648,17.376,4.73088e+08,14437.5,1892.35,2.3616,0,32768,0,332.033
67.761,36.416,16.992,4.83582e+08,14757.8,1934.33,2.3616,0,32768,0,53.776
368.849,338.368,17.408,8.88385e+07,2711.14,355.354,2.3616,0,32768,0,68.752
492.785,461.12,17.216,6.64955e+07,2029.28,265.982,2.3616,0,32768,0,84.689
621.762,589.408,17.952,5.27018e+07,1608.33,210.807,2.3616,0,32768,0,98.064
398.801,368.192,17.408,8.21663e+07,2507.52,328.665,2.3616,0,32768,0,220.961
151.153,120.896,17.28,2.16787e+08,6615.81,867.148,2.3616,0,32768,0,133.088
498.001,466.752,17.152,6.57991e+07,2008.03,263.196,2.3616,0,32768,0,78.112
639.346,601.056,17.728,5.12524e+07,1564.1,205.009,2.3616,0,32768,0,98.976
188.065,157.12,17.056,1.74238e+08,5317.31,696.951,2.3616,0,32768,0,240.816
185.729,154.464,16.928,1.76429e+08,5384.19,705.716,2.3616,0,32768,0,92.704
57.504,26.688,17.728,5.69839e+08,17390.1,2279.35,2.3616,0,32768,0,70.624
386.289,354.56,17.12,8.48277e+07,2588.74,339.311,2.3616,0,32768,0,80.673
191.345,158.496,17.984,1.71251e+08,5226.16,685.004,2.3616,0,32768,0,41.92
212.48,175.776,18.912,1.54217e+08,4706.33,616.867,1.88928,0,32768,0,78.401
274.369,240.384,19.104,1.1943e+08,3644.73,477.722,1.88928,0,32768,0,91.184
269.44,237.6,17.568,1.21615e+08,3711.4,486.461,1.88928,0,32768,0,41.616
244.177,212.096,17.824,1.34198e+08,4095.39,536.791,1.88928,0,32768,0,41.52
240.448,209.472,17.152,1.36279e+08,4158.9,545.116,1.88928,0,32768,0,41.216
152.305,121.728,17.12,2.15147e+08,6565.77,860.589,1.88928,0,32768,0,75.2
170.672,141.184,15.264,1.91994e+08,5859.19,767.976,1.88928,0,32768,0,42.032
57.152,26.432,17.216,5.73348e+08,17497.2,2293.39,1.88928,0,32768,0,76.433
180.289,149.152,17.184,1.81753e+08,5546.65,727.011,1.88928,0,32768,0,86.576
247.6,216.032,17.088,1.32342e+08,4038.77,529.37,1.88928,0,32768,0,59.105
240.401,208.928,16.832,1.36306e+08,4159.72,545.222,1.88928,0,32768,0,43.728
504.833,473.312,17.344,6.49086e+07,1980.85,259.634,1.88928,0,32768,0,77.297
263.761,232.832,18.432,1.24234e+08,3791.31,496.935,1.88928,0,32768,0,100.48
499.121,467.296,17.344,6.56514e+07,2003.52,262.606,1.88928,0,32768,0,84.928
637.042,605.408,18.464,5.14377e+07,1569.76,205.751,1.88928,0,32768,0,94.128
419.65,388.096,17.792,7.80841e+07,2382.94,312.336,1.88928,0,32768,0,234.32
178.944,149.056,16.96,1.83119e+08,5588.34,732.475,1.88928,0,32768,0,177.537
269.569,240.416,16.576,1.21557e+08,3709.63,486.228,1.88928,0,32768,0,74.384
570.193,540.864,16.48,5.74683e+07,1753.79,229.873,1.88928,0,32768,0,83.009
504.37,472.48,19.04,6.49682e+07,1982.67,259.873,2.46381,0,32768,0,156.048
455.153,417.376,23.232,7.19934e+07,2197.06,287.973,2.46381,0,32768,0,175.569
594.994,557.312,22.048,5.50728e+07,1680.69,220.291,2.46381,0,32768,0,138.144
512.53,479.968,18.112,6.39338e+07,1951.11,255.735,2.46381,0,32768,0,267.569
