e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers,wire_latency_us
51.008,20.416,17.6,6.42409e+08,19604.8,2569.64,1.44469,0,32768,0,30.416
52.097,21.44,16.288,6.28981e+08,19195,2515.92,1.44469,0,32768,0,49.552
285.185,230.624,19.648,1.14901e+08,3506.5,459.603,1.44469,0,32768,0,63.296
180.801,115.808,47.616,1.81238e+08,5530.94,724.952,1.44469,0,32768,0,30.768
234.497,103.68,57.28,1.39737e+08,4264.45,558.95,1.44469,0,32768,0,30.624
63.408,32.224,16.8,5.1678e+08,15770.9,2067.12,1.44469,0,32768,0,79.649
51.456,20.864,16.224,6.36816e+08,19434.1,2547.26,1.44469,0,32768,0,33.392
151.201,72.352,19.104,2.16718e+08,6613.71,866.873,1.44469,0,32768,0,47.696
146.144,114.432,14.976,2.24217e+08,6842.57,896.869,1.44469,0,32768,0,30.432
147.232,116.512,16.864,2.2256e+08,6792,890.241,1.44469,0,32768,0,67.889
50.704,20.64,16.064,6.46261e+08,19722.3,2585.04,1.44469,0,32768,0,31.312
147.473,116.256,17.504,2.22197e+08,6780.9,888.786,1.44469,0,32768,0,42.432
150.144,117.632,16.832,2.18244e+08,6660.27,872.975,1.15575,0,32768,0,42.544
147.392,116.384,17.728,2.22319e+08,6784.63,889.275,1.15575,0,32768,0,83.825
146,115.616,17.28,2.24438e+08,6849.32,897.753,1.15575,0,32768,0,47.568
248.001,216.672,16.864,1.32128e+08,4032.24,528.514,1.15575,0,32768,0,30.336
51.984,20.288,17.504,6.30348e+08,19236.7,2521.39,1.15575,0,32768,0,29.28
148.097,117.568,15.904,2.2126e+08,6752.33,885.042,1.15575,0,32768,0,44.784
217.201,188,16.032,1.50865e+08,4604.03,603.459,1.15575,0,32768,0,81.984
147.169,116.192,17.504,2.22656e+08,6794.91,890.622,1.15575,0,32768,0,43.184
51.616,20.384,16.608,6.34842e+08,19373.8,2539.37,1.15575,0,32768,0,78.016
143.441,111.872,16.576,2.28442e+08,6971.51,913.769,1.15575,0,32768,0,59.568
147.824,116.608,16.768,2.21669e+08,6764.8,886.676,1.15575,0,32768,0,30.336
360.866,329.44,17.6,9.08038e+07,2771.11,363.215,1.15575,0,32768,0,65.52
147.664,115.968,17.408,2.21909e+08,6772.13,887.637,1.15575,0,32768,0,29.36
146.513,115.36,17.568,2.23653e+08,6825.33,894.61,1.15575,0,32768,0,65.072
147.68,114.944,18.496,2.21885e+08,6771.4,887.541,1.15575,0,32768,0,30
181.857,151.04,17.664,1.80186e+08,5498.83,720.742,1.15575,0,32768,0,65.344
147.184,116,16.896,2.22633e+08,6794.22,890.532,1.15575,0,32768,0,62.48
61.105,28.896,17.408,5.36257e+08,16365.3,2145.03,1.15575,0,32768,0,28.864
150.32,118.432,17.184,2.17988e+08,6652.47,871.953,1.15575,0,32768,0,53.408
53.441,22.368,16.032,6.13162e+08,18712.2,2452.65,1.15575,0,32768,0,30.304
58.512,27.744,15.68,5.60022e+08,17090.5,2240.09,1.15575,0,32768,0,46.752
54.161,20.896,17.728,6.05011e+08,18463.5,2420.04,2.74278,0,32768,0,46.528
58.656,25.952,18.528,5.58647e+08,17048.6,2234.59,2.74278,0,32768,0,62.48
