e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers,wire_latency_us
34.88,0,16.992,9.3945e+08,28669.7,3757.8,0,0,32768,0,0
19.792,0,14.944,1.65562e+09,50525.5,6622.47,0,0,32768,0,0
18.544,0,12.928,1.76704e+09,53925.8,7068.16,0,0,32768,0,0
17.664,0,12.992,1.85507e+09,56612.3,7420.29,0,0,32768,0,0
36.464,0,15.648,8.9864e+08,27424.3,3594.56,0,0,32768,0,0
18.769,0,13.472,1.74586e+09,53279.3,6983.43,0,0,32768,0,0
20.048,0,15.488,1.63448e+09,49880.3,6537.91,0,0,32768,0,0
33.104,0,15.808,9.8985e+08,30207.8,3959.4,0,0,32768,0,0
18.752,0,14.176,1.74744e+09,53327.6,6989.76,0,0,32768,0,0
18.288,0,13.632,1.79178e+09,54680.7,7167.1,0,0,32768,0,0
19.008,0,13.568,1.72391e+09,52609.4,6895.62,0,0,32768,0,0
32.832,0,15.936,9.98051e+08,30458.1,3992.2,0,0,32768,0,0
21.376,0,15.2,1.53293e+09,46781.4,6131.74,0,0,32768,0,0
18.352,0,13.536,1.78553e+09,54490,7142.11,0,0,32768,0,0
18.496,0,13.92,1.77163e+09,54065.7,7086.51,0,0,32768,0,0
21.76,0,17.056,1.50588e+09,45955.9,6023.53,0,0,32768,0,0
20.144,0,15.52,1.62669e+09,49642.6,6506.75,0,0,32768,0,0
18.096,0,13.44,1.81079e+09,55260.8,7243.15,0,0,32768,0,0
18.992,0,13.504,1.72536e+09,52653.7,6901.43,0,0,32768,0,0
19.056,0,13.792,1.71956e+09,52476.9,6878.25,0,0,32768,0,0
19.024,0,13.76,1.72246e+09,52565.2,6889.82,0,0,32768,0,0
18.72,0,13.536,1.75043e+09,53418.8,7001.71,0,0,32768,0,0
20.112,0,15.488,1.62928e+09,49721.6,6517.1,0,0,32768,0,0
18.768,0,13.312,1.74595e+09,53282.2,6983.8,0,0,32768,0,0
34.449,0,16.032,9.51203e+08,29028.4,3804.81,0,0,32768,0,0
19.872,0,15.264,1.64895e+09,50322.1,6595.81,0,0,32768,0,0
20.928,0,15.392,1.56575e+09,47782.9,6263,0,0,32768,0,0
18.992,0,13.408,1.72536e+09,52653.7,6901.43,0,0,32768,0,0
20,0,15.392,1.6384e+09,50000,6553.6,0,0,32768,0,0
19.104,0,13.632,1.71524e+09,52345.1,6860.97,0,0,32768,0,0
41.056,0,17.28,7.98129e+08,24357,3192.52,0,0,32768,0,0
22.4,0,17.664,1.46286e+09,44642.9,5851.43,0,0,32768,0,0
42.192,0,15.776,7.7664e+08,23701.2,3106.56,0,0,32768,0,0
17.824,0,12.928,1.83842e+09,56104.1,7353.68,0,0,32768,0,0
19.104,0,13.6,1.71524e+09,52345.1,6860.97,0,0,32768,0,0
18.656,0,13.088,1.75643e+09,53602.1,7025.73,0,0,32768,0,0
18.496,0,13.696,1.77163e+09,54065.7,7086.51,0,0,32768,0,0
17.84,0,12.928,1.83677e+09,56053.8,7347.09,0,0,32768,0,0
19.76,0,13.408,1.6583e+09,50607.3,6633.2,0,0,32768,0,0
18.256,0,13.536,1.79492e+09,54776.5,7179.67,0,0,32768,0,0
17.776,0,12.96,1.84338e+09,56255.6,7373.54,0,0,32768,0,0
17.952,0,13.088,1.82531e+09,55704.1,7301.25,0,0,32768,0,0
19.056,0,13.792,1.71956e+09,52476.9,6878.25,0,0,32768,0,0
18.176,0,13.408,1.80282e+09,55017.6,7211.27,0,0,32768,0,0
19.856,0,15.296,1.65028e+09,50362.6,6601.13,0,0,32768,0,0
44.64,0,17.12,7.3405e+08,22401.4,2936.2,0,0,32768,0,0
18.352,0,13.568,1.78553e+09,54490,7142.11,0,0,32768,0,0
19.152,0,13.728,1.71094e+09,52213.9,6843.78,0,0,32768,0,0
20.4,0,14.88,1.60627e+09,49019.6,6425.1,0,0,32768,0,0
42.72,0,15.36,7.67041e+08,23408.2,3068.16,0,0,32768,0,0
19.616,0,14.816,1.67047e+09,50978.8,6681.89,0,0,32768,0,0
17.984,0,13.248,1.82206e+09,55605,7288.26,0,0,32768,0,0
18.768,0,13.92,1.74595e+09,53282.2,6983.8,0,0,32768,0,0
19.344,0,13.6,1.69396e+09,51695.6,6775.85,0,0,32768,0,0
19.904,0,15.264,1.6463e+09,50241.2,6585.21,0,0,32768,0,0
20.56,0,15.776,1.59377e+09,48638.1,6375.1,0,0,32768,0,0
20.08,0,15.392,1.63187e+09,49800.8,6527.49,0,0,32768,0,0
19.088,0,13.568,1.71668e+09,52388.9,6866.72,0,0,32768,0,0
18.784,0,13.44,1.74446e+09,53236.8,6977.85,0,0,32768,0,0
18.48,0,13.152,1.77316e+09,54112.6,7092.64,0,0,32768,0,0
18.832,0,13.664,1.74002e+09,53101.1,6960.07,0,0,32768,0,0
19.073,0,13.6,1.71803e+09,52430.1,6872.12,0,0,32768,0,0
19.088,0,13.824,1.71668e+09,52388.9,6866.72,0,0,32768,0,0
18.672,0,14.016,1.75493e+09,53556.1,7019.71,0,0,32768,0,0
19.76,0,15.008,1.6583e+09,50607.3,6633.2,0,0,32768,0,0
18.064,0,13.248,1.81399e+09,55358.7,7255.98,0,0,32768,0,0
20.592,0,15.072,1.5913e+09,48562.5,6365.19,0,0,32768,0,0
18.064,0,13.12,1.81399e+09,55358.7,7255.98,0,0,32768,0,0
17.648,0,12.928,1.85675e+09,56663.6,7427.02,0,0,32768,0,0
22.416,0,17.088,1.46181e+09,44611,5847.25,0,0,32768,0,0
17.904,0,13.152,1.83021e+09,55853.4,7320.82,0,0,32768,0,0
21.472,0,16.832,1.52608e+09,46572.3,6104.32,0,0,32768,0,0
19.184,0,13.92,1.70809e+09,52126.8,6832.36,0,0,32768,0,0
19.056,0,13.92,1.71956e+09,52476.9,6878.25,0,0,32768,0,0
41.6,0,15.712,7.87692e+08,24038.5,3150.77,0,0,32768,0,0
19.984,0,13.504,1.63971e+09,50040,6558.85,0,0,32768,0,0
19.776,0,15.136,1.65696e+09,50566.3,6627.83,0,0,32768,0,0
21.024,0,15.552,1.5586e+09,47564.7,6234.4,0,0,32768,0,0
18.272,0,13.792,1.79335e+09,54728.5,7173.38,0,0,32768,0,0
18.192,0,13.376,1.80123e+09,54969.2,7204.93,0,0,32768,0,0
19.072,0,14.432,1.71812e+09,52432.9,6872.48,0,0,32768,0,0
38.337,0,13.6,8.54736e+08,26084.5,3418.94,0,0,32768,0,0
19.824,0,15.072,1.65295e+09,50443.9,6611.78,0,0,32768,0,0
19.696,0,14.912,1.66369e+09,50771.7,6654.75,0,0,32768,0,0
20.544,0,15.232,1.59502e+09,48676,6380.06,0,0,32768,0,0
42.144,0,15.616,7.77525e+08,23728.2,3110.1,0,0,32768,0,0
38.272,0,17.312,8.56187e+08,26128.8,3424.75,0,0,32768,0,0
33.392,0,13.6,9.81313e+08,29947.3,3925.25,0,0,32768,0,0
18.096,0,13.216,1.81079e+09,55260.8,7243.15,0,0,32768,0,0
19.824,0,14.592,1.65295e+09,50443.9,6611.78,0,0,32768,0,0
19.872,0,15.168,1.64895e+09,50322.1,6595.81,0,0,32768,0,0
17.92,0,12.992,1.82857e+09,55803.6,7314.29,0,0,32768,0,0
18.496,0,13.984,1.77163e+09,54065.7,7086.51,0,0,32768,0,0
18.112,0,13.248,1.80919e+09,55212,7236.75,0,0,32768,0,0
18.304,0,13.312,1.79021e+09,54632.9,7160.84,0,0,32768,0,0
17.696,0,12.96,1.85172e+09,56509.9,7406.87,0,0,32768,0,0
19.904,0,15.264,1.6463e+09,50241.2,6585.21,0,0,32768,0,0
18.832,0,13.472,1.74002e+09,53101.1,6960.07,0,0,32768,0,0
