e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers
22.976,8.832,7.296,3.56546e+08,43523.7,1426.18,1.02386,0,8192,0
27.392,9.28,11.008,2.99065e+08,36507,1196.26,1.02386,0,8192,0
23.056,9.088,7.008,3.55309e+08,43372.7,1421.24,1.02386,0,8192,0
22.512,8.032,7.104,3.63895e+08,44420.8,1455.58,1.02386,0,8192,0
24.096,9.472,7.52,3.39973e+08,41500.7,1359.89,1.02386,0,8192,0
23.984,9.856,7.2,3.41561e+08,41694.5,1366.24,1.02386,0,8192,0
23.296,9.376,7.04,3.51648e+08,42925.8,1406.59,1.02386,0,8192,0
26.752,12.544,7.136,3.0622e+08,37380.4,1224.88,1.02386,0,8192,0
23.024,8.928,6.976,3.55803e+08,43432.9,1423.21,1.02386,0,8192,0
23.952,9.888,7.008,3.42017e+08,41750.2,1368.07,1.02386,0,8192,0
23.232,8.896,7.2,3.52617e+08,43044.1,1410.47,1.02386,0,8192,0
24.864,10.176,7.488,3.29472e+08,40218.8,1317.89,1.02386,0,8192,0
24.096,9.92,7.264,3.39973e+08,41500.7,1359.89,1.02386,0,8192,0
25.712,8.96,7.168,3.18606e+08,38892.3,1274.42,1.02386,0,8192,0
23.616,9.152,7.52,3.46883e+08,42344.2,1387.53,1.02386,0,8192,0
26.912,9.12,7.616,3.044e+08,37158.1,1217.6,1.02386,0,8192,0
23.264,9.472,6.848,3.52132e+08,42984.9,1408.53,1.02386,0,8192,0
24.192,10.496,6.752,3.38624e+08,41336,1354.5,1.02386,0,8192,0
23.152,8.704,7.2,3.53836e+08,43192.8,1415.34,1.02386,0,8192,0
23.776,9.824,6.848,3.44549e+08,42059.2,1378.2,1.02386,0,8192,0
27.392,9.216,10.304,2.99065e+08,36507,1196.26,1.02386,0,8192,0
23.136,8.864,7.328,3.5408e+08,43222.7,1416.32,1.02386,0,8192,0
26.321,12.448,6.72,3.11234e+08,37992.5,1244.94,1.02386,0,8192,0
23.696,8.96,7.584,3.45712e+08,42201.2,1382.85,1.02386,0,8192,0
23.152,8.864,7.424,3.53836e+08,43192.8,1415.34,1.02386,0,8192,0
25.312,9.76,7.072,3.23641e+08,39507,1294.56,1.02386,0,8192,0
23.168,9.056,7.04,3.53591e+08,43163,1414.36,1.02386,0,8192,0
21.744,6.72,7.136,3.76748e+08,45989.7,1506.99,1.02386,0,8192,0
24.224,9.568,7.648,3.38177e+08,41281.4,1352.71,1.02386,0,8192,0
23.136,9.344,6.816,3.5408e+08,43222.7,1416.32,1.02386,0,8192,0
23.296,9.088,7.136,3.51648e+08,42925.8,1406.59,1.02386,0,8192,0
26.608,10.016,7.584,3.07877e+08,37582.7,1231.51,1.02386,0,8192,0
23.2,9.408,6.72,3.53103e+08,43103.4,1412.41,1.02386,0,8192,0
27.312,12.736,7.584,2.99941e+08,36613.9,1199.77,1.02386,0,8192,0
24.56,9.248,8.352,3.3355e+08,40716.6,1334.2,1.02386,0,8192,0
23.232,8.768,7.2,3.52617e+08,43044.1,1410.47,1.02386,0,8192,0
28.32,13.92,7.328,2.89266e+08,35310.7,1157.06,1.02386,0,8192,0
24.016,9.664,7.456,3.41106e+08,41638.9,1364.42,1.02386,0,8192,0
22.96,9.056,6.848,3.56794e+08,43554,1427.18,1.02386,0,8192,0
23.712,9.44,7.392,3.45479e+08,42172.7,1381.92,1.02386,0,8192,0
24.176,10.016,7.072,3.38848e+08,41363.3,1355.39,1.02386,0,8192,0
23.168,9.28,6.752,3.53591e+08,43163,1414.36,1.02386,0,8192,0
24.208,10.144,7.168,3.38401e+08,41308.7,1353.6,1.02386,0,8192,0
23.344,9.12,7.168,3.50925e+08,42837.6,1403.7,1.02386,0,8192,0
23.12,9.216,7.04,3.54325e+08,43252.6,1417.3,1.02386,0,8192,0
23.312,9.184,7.04,3.51407e+08,42896.4,1405.63,1.02386,0,8192,0
26.368,12.576,6.688,3.1068e+08,37924.8,1242.72,1.02386,0,8192,0
23.536,8.96,7.52,3.48063e+08,42488.1,1392.25,1.02386,0,8192,0
24.192,10.048,6.976,3.38624e+08,41336,1354.5,1.02386,0,8192,0
22.385,8.96,6.656,3.65959e+08,44672.8,1463.84,1.02386,0,8192,0
23.728,9.152,7.648,3.45246e+08,42144.3,1380.98,1.02386,0,8192,0
26.432,12.608,6.784,3.09927e+08,37832.9,1239.71,1.02386,0,8192,0
23.072,9.056,7.04,3.55062e+08,43342.6,1420.25,1.02386,0,8192,0
22.912,9.28,6.656,3.57542e+08,43645.3,1430.17,1.02386,0,8192,0
27.312,9.888,10.368,2.99941e+08,36613.9,1199.77,1.02386,0,8192,0
23.52,8.96,7.52,3.48299e+08,42517,1393.2,1.02386,0,8192,0
24.256,9.824,7.136,3.37731e+08,41226.9,1350.92,1.02386,0,8192,0
24.704,9.248,6.784,3.31606e+08,40479.3,1326.42,1.02386,0,8192,0
23.696,9.056,7.648,3.45712e+08,42201.2,1382.85,1.02386,0,8192,0
24.848,10.4,7.456,3.29684e+08,40244.7,1318.74,1.02386,0,8192,0
25.136,10.944,7.264,3.25907e+08,39783.6,1303.63,1.02386,0,8192,0
26.208,12.224,6.848,3.12576e+08,38156.3,1250.31,1.02386,0,8192,0
23.12,8.992,6.976,3.54325e+08,43252.6,1417.3,1.02386,0,8192,0
22.848,8.96,6.848,3.58543e+08,43767.5,1434.17,1.02386,0,8192,0
23.232,9.344,6.88,3.52617e+08,43044.1,1410.47,1.02386,0,8192,0
25.2,10.624,7.328,3.25079e+08,39682.5,1300.32,1.02386,0,8192,0
22.896,8.864,7.072,3.57792e+08,43675.8,1431.17,1.02386,0,8192,0
23.008,9.056,6.848,3.5605e+08,43463.1,1424.2,1.02386,0,8192,0
23.92,9.088,7.744,3.42475e+08,41806,1369.9,1.02386,0,8192,0
25.264,9.152,7.552,3.24256e+08,39582,1297.02,2.81909,0,8192,0
24.304,9.952,7.2,3.37064e+08,41145.5,1348.26,2.81909,0,8192,0
24.56,10.272,7.296,3.3355e+08,40716.6,1334.2,2.81909,0,8192,0
23.472,8.8,7.2,3.49012e+08,42604,1396.05,2.81909,0,8192,0
22.768,8.928,6.912,3.59803e+08,43921.3,1439.21,2.81909,0,8192,0
25.168,9.44,7.392,3.25493e+08,39733,1301.97,2.81909,0,8192,0
23.936,9.184,7.648,3.42246e+08,41778.1,1368.98,2.81909,0,8192,0
26.225,12.352,6.816,3.12374e+08,38131.6,1249.49,2.81909,0,8192,0
24.224,10.016,7.072,3.38177e+08,41281.4,1352.71,2.81909,0,8192,0
23.184,8.928,7.136,3.53347e+08,43133.2,1413.39,2.81909,0,8192,0
24.688,8.992,7.168,3.31821e+08,40505.5,1327.28,2.81909,0,8192,0
23.216,9.088,7.072,3.5286e+08,43073.7,1411.44,2.81909,0,8192,0
22.064,8.032,6.912,3.71284e+08,45322.7,1485.13,2.81909,0,8192,0
23.216,9.408,6.72,3.5286e+08,43073.7,1411.44,2.81909,0,8192,0
23.584,9.824,6.848,3.47354e+08,42401.6,1389.42,2.81909,0,8192,0
23.28,9.088,7.168,3.5189e+08,42955.3,1407.56,2.81909,0,8192,0
26.304,9.056,6.688,3.11436e+08,38017,1245.74,2.81909,0,8192,0
23.008,9.472,6.72,3.5605e+08,43463.1,1424.2,2.81909,0,8192,0
21.68,7.936,6.688,3.7786e+08,46125.5,1511.44,2.81909,0,8192,0
23.168,8.672,7.168,3.53591e+08,43163,1414.36,2.81909,0,8192,0
24.288,10.496,6.784,3.37286e+08,41172.6,1349.14,2.81909,0,8192,0
23.088,9.024,6.88,3.54816e+08,43312.5,1419.27,2.81909,0,8192,0
23.376,8.992,7.328,3.50445e+08,42778.9,1401.78,2.81909,0,8192,0
28.224,13.568,7.584,2.90249e+08,35430.8,1161,2.81909,0,8192,0
23.2,9.088,7.104,3.53103e+08,43103.4,1412.41,2.81909,0,8192,0
22.848,8.896,6.688,3.58543e+08,43767.5,1434.17,2.81909,0,8192,0
23.264,9.216,6.72,3.52132e+08,42984.9,1408.53,2.81909,0,8192,0
22.8,9.024,6.752,3.59298e+08,43859.6,1437.19,2.81909,0,8192,0
26.336,9.888,7.712,3.11057e+08,37970.8,1244.23,2.81909,0,8192,0
23.12,9.216,6.976,3.54325e+08,43252.6,1417.3,2.81909,0,8192,0
26.768,8.928,7.488,3.06037e+08,37358,1224.15,2.81909,0,8192,0
22.736,8.864,6.976,3.6031e+08,43983.1,1441.24,2.81909,0,8192,0
24.768,10.208,7.392,3.30749e+08,40374.7,1323,2.81909,0,8192,0
23.136,8.96,7.168,3.5408e+08,43222.7,1416.32,2.81909,0,8192,0
27.313,9.92,6.624,2.9993e+08,36612.6,1199.72,2.81909,0,8192,0
23.744,9.088,7.616,3.45013e+08,42115.9,1380.05,2.81909,0,8192,0
26.208,8.928,6.72,3.12576e+08,38156.3,1250.31,2.81909,0,8192,0
23.2,8.8,7.392,3.53103e+08,43103.4,1412.41,2.81909,0,8192,0
22.432,8.096,7.424,3.65193e+08,44579.2,1460.77,2.81909,0,8192,0
23.2,8.8,7.072,3.53103e+08,43103.4,1412.41,2.81909,0,8192,0
25.328,10.816,7.488,3.23437e+08,39482,1293.75,2.81909,0,8192,0
23.312,9.376,6.912,3.51407e+08,42896.4,1405.63,2.81909,0,8192,0
24,8.736,6.944,3.41333e+08,41666.7,1365.33,2.81909,0,8192,0
24.848,10.976,6.784,3.29684e+08,40244.7,1318.74,2.81909,0,8192,0
24.848,9.056,7.168,3.29684e+08,40244.7,1318.74,2.81909,0,8192,0
22.992,8.896,7.072,3.56298e+08,43493.4,1425.19,2.81909,0,8192,0
27.008,9.248,9.824,3.03318e+08,37026.1,1213.27,2.81909,0,8192,0
23.072,9.312,6.848,3.55062e+08,43342.6,1420.25,2.81909,0,8192,0
23.2,9.728,6.656,3.53103e+08,43103.4,1412.41,2.81909,0,8192,0
26.128,10.016,7.296,3.13533e+08,38273.1,1254.13,2.81909,0,8192,0
23.76,9.088,7.648,3.44781e+08,42087.5,1379.12,2.81909,0,8192,0
27.312,9.184,7.616,2.99941e+08,36613.9,1199.77,2.81909,0,8192,0
23.344,9.248,7.04,3.50925e+08,42837.6,1403.7,2.81909,0,8192,0
25.2,10.624,7.456,3.25079e+08,39682.5,1300.32,2.81909,0,8192,0
22.768,8.448,6.688,3.59803e+08,43921.3,1439.21,2.81909,0,8192,0
24.16,10.24,6.944,3.39073e+08,41390.7,1356.29,2.81909,0,8192,0
26.112,9.088,6.688,3.13725e+08,38296.6,1254.9,2.81909,0,8192,0
23.28,9.088,7.2,3.5189e+08,42955.3,1407.56,2.81909,0,8192,0
26.624,12.8,6.88,3.07692e+08,37560.1,1230.77,2.81909,0,8192,0
23.184,9.184,6.848,3.53347e+08,43133.2,1413.39,2.81909,0,8192,0
23.121,8.704,7.296,3.5431e+08,43250.7,1417.24,2.81909,0,8192,0
27.328,10.08,7.552,2.99766e+08,36592.5,1199.06,2.81909,0,8192,0
23.664,9.184,7.456,3.4618e+08,42258.3,1384.72,2.81909,0,8192,0
27.216,12.928,7.392,3.00999e+08,36743.1,1204,2.81909,0,8192,0
24.272,8.768,7.552,3.37508e+08,41199.7,1350.03,2.81909,0,8192,0
23.152,8.832,7.296,3.53836e+08,43192.8,1415.34,2.81909,0,8192,0
27.84,13.44,7.424,2.94253e+08,35919.5,1177.01,2.81909,0,8192,0
26.416,9.216,6.88,3.10115e+08,37855.8,1240.46,2.81909,0,8192,0
22.944,8.672,7.264,3.57043e+08,43584.4,1428.17,2.81909,0,8192,0
26.384,9.024,10.208,3.10491e+08,37901.8,1241.96,2.81909,0,8192,0
22.464,8.928,6.592,3.64672e+08,44515.7,1458.69,2.81909,0,8192,0
24.32,10.112,7.104,3.36842e+08,41118.4,1347.37,2.81909,0,8192,0
23.056,8.992,7.04,3.55309e+08,43372.7,1421.24,2.81909,0,8192,0
23.168,8.896,7.328,3.53591e+08,43163,1414.36,2.81909,0,8192,0
26.832,9.472,7.392,3.05307e+08,37268.9,1221.23,2.81909,0,8192,0
23.264,9.408,6.752,3.52132e+08,42984.9,1408.53,2.81909,0,8192,0
26.256,12.448,6.752,3.12005e+08,38086.5,1248.02,2.81909,0,8192,0
24.112,9.984,7.008,3.39748e+08,41473.1,1358.99,2.81909,0,8192,0
22.496,8.864,6.688,3.64154e+08,44452.3,1456.61,2.81909,0,8192,0
25.36,8.928,7.488,3.23028e+08,39432.2,1292.11,2.81909,0,8192,0
23.2,9.088,7.04,3.53103e+08,43103.4,1412.41,2.81909,0,8192,0
28.208,14.368,6.912,2.90414e+08,35450.9,1161.66,2.81909,0,8192,0
23.664,9.088,7.52,3.4618e+08,42258.3,1384.72,2.81909,0,8192,0
24.192,10.016,7.072,3.38624e+08,41336,1354.5,2.81909,0,8192,0
27.136,13.056,7.168,3.01887e+08,36851.4,1207.55,2.81909,0,8192,0
23.12,9.216,6.656,3.54325e+08,43252.6,1417.3,2.81909,0,8192,0
22.464,7.84,7.52,3.64672e+08,44515.7,1458.69,2.81909,0,8192,0
23.344,9.152,7.136,3.50925e+08,42837.6,1403.7,2.81909,0,8192,0
23.04,7.968,7.968,3.55556e+08,43402.8,1422.22,2.81909,0,8192,0
23.216,9.28,7.04,3.5286e+08,43073.7,1411.44,2.81909,0,8192,0
24.72,10.656,6.944,3.31392e+08,40453.1,1325.57,2.81909,0,8192,0
24.16,9.568,7.648,3.39073e+08,41390.7,1356.29,2.81909,0,8192,0
25.168,10.784,7.392,3.25493e+08,39733,1301.97,2.81909,0,8192,0
24.192,8.864,6.784,3.38624e+08,41336,1354.5,2.81909,0,8192,0
22.784,8.928,6.784,3.59551e+08,43890.4,1438.2,2.81909,0,8192,0
25.12,10.592,7.584,3.26115e+08,39808.9,1304.46,2.81909,0,8192,0
23.152,8.832,7.424,3.53836e+08,43192.8,1415.34,2.81909,0,8192,0
24.176,10.08,7.136,3.38848e+08,41363.3,1355.39,2.81909,0,8192,0
24.688,9.024,7.136,3.31821e+08,40505.5,1327.28,2.81909,0,8192,0
23.312,9.024,7.264,3.51407e+08,42896.4,1405.63,2.81909,0,8192,0
27.312,12.832,7.264,2.99941e+08,36613.9,1199.77,2.81909,0,8192,0
24.016,9.536,7.584,3.41106e+08,41638.9,1364.42,2.81909,0,8192,0
23.808,9.184,7.584,3.44086e+08,42002.7,1376.34,2.81909,0,8192,0
28.272,13.728,7.52,2.89757e+08,35370.7,1159.03,2.81909,0,8192,0
25.968,9.056,7.168,3.15465e+08,38508.9,1261.86,2.81909,0,8192,0
23.488,8.992,7.456,3.48774e+08,42574.9,1395.1,2.81909,0,8192,0
26.656,9.152,7.648,3.07323e+08,37515,1229.29,2.81909,0,8192,0
24.16,10.08,6.944,3.39073e+08,41390.7,1356.29,2.81909,0,8192,0
24.24,10.368,6.72,3.37954e+08,41254.1,1351.82,2.81909,0,8192,0
23.088,9.088,6.944,3.54816e+08,43312.5,1419.27,2.81909,0,8192,0
24.608,10.624,6.56,3.329e+08,40637.2,1331.6,2.81909,0,8192,0
26.193,12.64,6.624,3.12755e+08,38178.1,1251.02,2.81909,0,8192,0
23.184,8.992,6.944,3.53347e+08,43133.2,1413.39,2.81909,0,8192,0
24.336,10.272,6.752,3.36621e+08,41091.4,1346.48,2.81909,0,8192,0
23.36,9.12,6.88,3.50685e+08,42808.2,1402.74,2.81909,0,8192,0
23.168,8.864,7.2,3.53591e+08,43163,1414.36,2.81909,0,8192,0
25.28,9.76,6.944,3.24051e+08,39557,1296.2,2.81909,0,8192,0
23.216,9.056,7.264,3.5286e+08,43073.7,1411.44,2.81909,0,8192,0
23.184,8.48,7.328,3.53347e+08,43133.2,1413.39,2.81909,0,8192,0
29.248,9.184,13.152,2.80088e+08,34190.4,1120.35,2.81909,0,8192,0
23.104,9.056,7.168,3.54571e+08,43282.5,1418.28,2.81909,0,8192,0
24.432,10.368,6.976,3.35298e+08,40929.9,1341.19,2.81909,0,8192,0
26.448,9.44,6.688,3.0974e+08,37810,1238.96,2.81909,0,8192,0
23.152,8.832,7.232,3.53836e+08,43192.8,1415.34,2.81909,0,8192,0
27.248,8.864,10.464,3.00646e+08,36699.9,1202.58,2.81909,0,8192,0
23.12,8.896,7.168,3.54325e+08,43252.6,1417.3,2.81909,0,8192,0
23.616,9.12,7.36,3.46883e+08,42344.2,1387.53,2.81909,0,8192,0
27.248,13.152,6.816,3.00646e+08,36699.9,1202.58,2.81909,0,8192,0
26.624,8.768,7.296,3.07692e+08,37560.1,1230.77,2.81909,0,8192,0
23.76,9.088,7.296,3.44781e+08,42087.5,1379.12,2.81909,0,8192,0
26.48,8.928,7.136,3.09366e+08,37764.4,1237.46,2.81909,0,8192,0
23.136,8.8,7.296,3.5408e+08,43222.7,1416.32,2.81909,0,8192,0
24.416,10.176,7.072,3.35518e+08,40956.7,1342.07,2.81909,0,8192,0
22.96,9.056,6.752,3.56794e+08,43554,1427.18,2.81909,0,8192,0
23.744,8.992,7.424,3.45013e+08,42115.9,1380.05,2.81909,0,8192,0
25.136,9.088,7.648,3.25907e+08,39783.6,1303.63,2.81909,0,8192,0
23.232,9.024,7.104,3.52617e+08,43044.1,1410.47,2.81909,0,8192,0
23.344,8.928,7.36,3.50925e+08,42837.6,1403.7,2.81909,0,8192,0
27.857,10.08,7.744,2.94073e+08,35897.6,1176.29,2.81909,0,8192,0
23.136,9.248,6.912,3.5408e+08,43222.7,1416.32,2.81909,0,8192,0
26.288,12.352,6.816,3.11625e+08,38040.2,1246.5,2.81909,0,8192,0
22.976,9.248,6.816,3.56546e+08,43523.7,1426.18,2.81909,0,8192,0
23.776,9.088,7.52,3.44549e+08,42059.2,1378.2,2.81909,0,8192,0
26.176,9.984,7.328,3.12958e+08,38202.9,1251.83,2.81909,0,8192,0
23.184,9.184,6.944,3.53347e+08,43133.2,1413.39,2.81909,0,8192,0
26.256,12.256,6.944,3.12005e+08,38086.5,1248.02,2.81909,0,8192,0
23.28,9.248,6.944,3.5189e+08,42955.3,1407.56,2.81909,0,8192,0
23.312,8.768,7.616,3.51407e+08,42896.4,1405.63,2.81909,0,8192,0
23.248,9.024,7.2,3.52374e+08,43014.5,1409.5,2.81909,0,8192,0
24.144,9.888,7.296,3.39298e+08,41418.2,1357.19,2.81909,0,8192,0
22.16,7.712,7.264,3.69675e+08,45126.4,1478.7,2.81909,0,8192,0
23.872,9.344,7.36,3.43164e+08,41890.1,1372.65,2.81909,0,8192,0
23.136,9.088,6.944,3.5408e+08,43222.7,1416.32,2.81909,0,8192,0
23.28,8.736,7.616,3.5189e+08,42955.3,1407.56,2.81909,0,8192,0
25.504,9.248,6.848,3.21205e+08,39209.5,1284.82,2.81909,0,8192,0
23.264,8.8,7.488,3.52132e+08,42984.9,1408.53,2.81909,0,8192,0
24.16,9.92,7.2,3.39073e+08,41390.7,1356.29,2.81909,0,8192,0
23.232,9.248,6.88,3.52617e+08,43044.1,1410.47,2.81909,0,8192,0
23.664,9.024,7.584,3.4618e+08,42258.3,1384.72,2.81909,0,8192,0
24.112,9.152,6.784,3.39748e+08,41473.1,1358.99,2.81909,0,8192,0
23.312,9.12,7.104,3.51407e+08,42896.4,1405.63,2.81909,0,8192,0
25.2,10.624,7.552,3.25079e+08,39682.5,1300.32,2.81909,0,8192,0
23.344,9.088,6.976,3.50925e+08,42837.6,1403.7,2.81909,0,8192,0
25.312,10.944,7.392,3.23641e+08,39507,1294.56,2.81909,0,8192,0
25.136,9.024,7.456,3.25907e+08,39783.6,1303.63,2.81909,0,8192,0
23.201,9.056,7.168,3.53088e+08,43101.6,1412.35,2.81909,0,8192,0
24.864,9.536,7.2,3.29472e+08,40218.8,1317.89,2.81909,0,8192,0
23.056,8.896,7.008,3.55309e+08,43372.7,1421.24,2.81909,0,8192,0
24.352,10.4,5.92,3.36399e+08,41064.4,1345.6,2.81909,0,8192,0
27.136,12.704,7.264,3.01887e+08,36851.4,1207.55,2.81909,0,8192,0
23.872,9.184,7.648,3.43164e+08,41890.1,1372.65,2.81909,0,8192,0
25.232,10.784,7.488,3.24667e+08,39632.2,1298.67,2.81909,0,8192,0
27.232,9.344,10.848,3.00823e+08,36721.5,1203.29,2.81909,0,8192,0
23.392,8.992,7.232,3.50205e+08,42749.7,1400.82,2.81909,0,8192,0
24.48,10.112,7.36,3.34641e+08,40849.7,1338.56,2.81909,0,8192,0
22.896,9.152,6.848,3.57792e+08,43675.8,1431.17,2.81909,0,8192,0
23.408,9.024,7.136,3.49966e+08,42720.4,1399.86,2.81909,0,8192,0
27.28,12.48,7.712,3.00293e+08,36656.9,1201.17,2.81909,0,8192,0
23.568,9.024,7.456,3.4759e+08,42430.4,1390.36,2.81909,0,8192,0
25.312,10.72,7.264,3.23641e+08,39507,1294.56,2.81909,0,8192,0
27.12,8.928,7.424,3.02065e+08,36873.2,1208.26,2.81909,0,8192,0
23.152,9.28,6.784,3.53836e+08,43192.8,1415.34,2.81909,0,8192,0
24.704,10.688,6.624,3.31606e+08,40479.3,1326.42,2.81909,0,8192,0
23.12,8.928,7.04,3.54325e+08,43252.6,1417.3,2.81909,0,8192,0
24.112,10.016,6.592,3.39748e+08,41473.1,1358.99,2.81909,0,8192,0
27.248,12.576,7.616,3.00646e+08,36699.9,1202.58,2.81909,0,8192,0
26.288,9.248,6.912,3.11625e+08,38040.2,1246.5,2.81909,0,8192,0
24.4,9.76,7.584,3.35738e+08,40983.6,1342.95,2.81909,0,8192,0
26.128,9.12,6.88,3.13533e+08,38273.1,1254.13,2.81909,0,8192,0
23.184,9.344,6.912,3.53347e+08,43133.2,1413.39,2.81909,0,8192,0
24.64,10.336,7.36,3.32468e+08,40584.4,1329.87,2.81909,0,8192,0
23.153,8.896,7.104,3.5382e+08,43190.9,1415.28,2.81909,0,8192,0
23.168,9.344,6.816,3.53591e+08,43163,1414.36,2.81909,0,8192,0
25.248,9.024,7.488,3.24461e+08,39607.1,1297.85,2.81909,0,8192,0
23.392,9.12,7.392,3.50205e+08,42749.7,1400.82,2.81909,0,8192,0
31.44,12.512,11.776,2.6056e+08,31806.6,1042.24,2.81909,0,8192,0
27.136,10.528,7.104,3.01887e+08,36851.4,1207.55,2.81909,0,8192,0
24.112,10.016,7.104,3.39748e+08,41473.1,1358.99,2.81909,0,8192,0
26.528,12.608,6.88,3.08806e+08,37696,1235.22,2.81909,0,8192,0
23.072,8.96,6.816,3.55062e+08,43342.6,1420.25,2.81909,0,8192,0
23.328,8.736,7.456,3.51166e+08,42866.9,1404.66,2.81909,0,8192,0
24.096,10.048,6.88,3.39973e+08,41500.7,1359.89,2.81909,0,8192,0
24.672,10.816,6.688,3.32036e+08,40531.8,1328.15,2.81909,0,8192,0
24.128,10.112,7.104,3.39523e+08,41445.6,1358.09,2.81909,0,8192,0
24.96,9.472,6.56,3.28205e+08,40064.1,1312.82,2.81909,0,8192,0
23.408,9.184,7.168,3.49966e+08,42720.4,1399.86,2.81909,0,8192,0
22.64,8.96,6.688,3.61837e+08,44169.6,1447.35,2.81909,0,8192,0
25.28,10.656,7.712,3.24051e+08,39557,1296.2,2.81909,0,8192,0
25.184,10.624,7.552,3.25286e+08,39707.8,1301.14,2.81909,0,8192,0
23.216,9.216,6.912,3.5286e+08,43073.7,1411.44,2.81909,0,8192,0
23.52,9.184,7.392,3.48299e+08,42517,1393.2,2.81909,0,8192,0
23.216,9.12,6.976,3.5286e+08,43073.7,1411.44,2.81909,0,8192,0
25.264,10.88,7.456,3.24256e+08,39582,1297.02,2.81909,0,8192,0
24.208,10.176,6.912,3.38401e+08,41308.7,1353.6,2.81909,0,8192,0
22.592,8.96,6.208,3.62606e+08,44263.5,1450.42,2.81909,0,8192,0
22.816,8.96,6.464,3.59046e+08,43828.9,1436.19,2.81909,0,8192,0
23.232,9.568,6.656,3.52617e+08,43044.1,1410.47,2.81909,0,8192,0
26.288,10.752,8.064,3.11625e+08,38040.2,1246.5,2.81909,0,8192,0
24.513,9.088,7.104,3.3419e+08,40794.7,1336.76,2.81909,0,8192,0
23.168,8.8,6.656,3.53591e+08,43163,1414.36,2.81909,0,8192,0
25.312,11.168,6.816,3.23641e+08,39507,1294.56,2.81909,0,8192,0
23.072,9.088,7.008,3.55062e+08,43342.6,1420.25,2.81909,0,8192,0
23.744,10.144,6.464,3.45013e+08,42115.9,1380.05,2.81909,0,8192,0
22.96,8.736,6.848,3.56794e+08,43554,1427.18,2.81909,0,8192,0
24.352,9.152,7.776,3.36399e+08,41064.4,1345.6,2.81909,0,8192,0
27.168,8.8,11.04,3.01531e+08,36808,1206.12,2.81909,0,8192,0
23.568,8.832,7.136,3.4759e+08,42430.4,1390.36,2.81909,0,8192,0
24.288,9.504,7.296,3.37286e+08,41172.6,1349.14,2.81909,0,8192,0
24.24,9.12,7.648,3.37954e+08,41254.1,1351.82,2.81909,0,8192,0
24.128,10.752,6.432,3.39523e+08,41445.6,1358.09,2.81909,0,8192,0
23.52,9.184,7.072,3.48299e+08,42517,1393.2,2.81909,0,8192,0
24.208,9.248,7.712,3.38401e+08,41308.7,1353.6,2.81909,0,8192,0
25.168,9.088,7.2,3.25493e+08,39733,1301.97,2.81909,0,8192,0
23.248,8.8,6.912,3.52374e+08,43014.5,1409.5,2.81909,0,8192,0
24.704,10.496,7.072,3.31606e+08,40479.3,1326.42,2.81909,0,8192,0
24.224,10.08,6.56,3.38177e+08,41281.4,1352.71,2.81909,0,8192,0
24.032,10.4,6.4,3.40879e+08,41611.2,1363.52,2.81909,0,8192,0
23.728,9.312,7.424,3.45246e+08,42144.3,1380.98,2.81909,0,8192,0
23.776,9.408,6.656,3.44549e+08,42059.2,1378.2,2.81909,0,8192,0
28.32,10.08,10.976,2.89266e+08,35310.7,1157.06,2.81909,0,8192,0
24.048,9.568,7.488,3.40652e+08,41583.5,1362.61,2.81909,0,8192,0
25.296,10.912,7.296,3.23846e+08,39531.9,1295.38,2.81909,0,8192,0
25.424,8.928,7.328,3.22215e+08,39332.9,1288.86,2.81909,0,8192,0
23.232,9.184,6.976,3.52617e+08,43044.1,1410.47,2.81909,0,8192,0
24.097,10.048,6.912,3.39959e+08,41498.9,1359.84,2.81909,0,8192,0
24.24,10.784,6.272,3.37954e+08,41254.1,1351.82,2.81909,0,8192,0
24.56,9.312,6.72,3.3355e+08,40716.6,1334.2,2.81909,0,8192,0
23.216,9.056,6.976,3.5286e+08,43073.7,1411.44,2.81909,0,8192,0
25.2,11.456,6.784,3.25079e+08,39682.5,1300.32,2.81909,0,8192,0
23.136,8.832,6.816,3.5408e+08,43222.7,1416.32,2.81909,0,8192,0
24.56,10.08,7.36,3.3355e+08,40716.6,1334.2,2.81909,0,8192,0
24.144,8.992,7.936,3.39298e+08,41418.2,1357.19,2.81909,0,8192,0
23.168,8.832,6.912,3.53591e+08,43163,1414.36,2.81909,0,8192,0
26.384,8.992,10.016,3.10491e+08,37901.8,1241.96,2.81909,0,8192,0
24.592,9.536,7.84,3.33116e+08,40663.6,1332.47,2.81909,0,8192,0
25.216,10.4,7.648,3.24873e+08,39657.4,1299.49,2.81909,0,8192,0
62.048,46.432,6.368,1.32027e+08,16116.6,528.107,2.81909,0,8192,0
27.792,9.536,7.968,2.94761e+08,35981.6,1179.04,2.81909,0,8192,0
24.016,9.376,7.2,3.41106e+08,41638.9,1364.42,2.81909,0,8192,0
23.968,9.248,7.264,3.41789e+08,41722.3,1367.16,2.81909,0,8192,0
23.44,9.088,7.232,3.49488e+08,42662.1,1397.95,2.81909,0,8192,0
22.256,9.184,6.016,3.68081e+08,44931.7,1472.32,2.81909,0,8192,0
25.312,10.912,7.456,3.23641e+08,39507,1294.56,2.81909,0,8192,0
24.24,10.176,6.976,3.37954e+08,41254.1,1351.82,2.81909,0,8192,0
