e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers,wire_latency_us
52.001,25.088,16.384,6.30142e+08,19230.4,2520.57,0,0,32768,0,0
71.152,45.376,15.968,4.60535e+08,14054.4,1842.14,0.952381,0,32768,0,0
46.304,22.368,14.464,7.07671e+08,21596.4,2830.68,0.952381,0,32768,0,0
46.736,23.04,14.176,7.0113e+08,21396.8,2804.52,0.952381,0,32768,0,0
45.968,21.248,14.88,7.12844e+08,21754.3,2851.37,0.952381,0,32768,0,0
48.336,22.176,16.48,6.77921e+08,20688.5,2711.68,0.952381,0,32768,0,0
47.808,22.24,15.552,6.85408e+08,20917,2741.63,0.952381,0,32768,0,0
49.392,24.704,14.528,6.63427e+08,20246.2,2653.71,0.761905,0,32768,0,0
48.144,22.4,16,6.80625e+08,20771,2722.5,0.761905,0,32768,0,0
49.233,24.352,14.656,6.6557e+08,20311.6,2662.28,0.609524,0,32768,0,0
48.912,23.744,14.688,6.69938e+08,20444.9,2679.75,1.44,0,32768,0,0
48.897,22.208,14.56,6.70143e+08,20451.2,2680.57,1.44,0,32768,0,0
55.68,26.848,18.56,5.88506e+08,17959.8,2354.02,1.44,0,32768,0,0
47.328,22.336,14.944,6.9236e+08,21129.1,2769.44,1.44,0,32768,0,0
50.08,25.28,14.496,6.54313e+08,19968.1,2617.25,1.152,0,32768,0,0
47.664,23.104,14.496,6.87479e+08,20980.2,2749.92,1.152,0,32768,0,0
47.952,22.304,15.872,6.8335e+08,20854.2,2733.4,1.152,0,32768,0,0
45.296,21.44,14.304,7.23419e+08,22077,2893.68,1.152,0,32768,0,0
45.792,21.632,14.336,7.15584e+08,21837.9,2862.33,1.152,0,32768,0,0
46.688,21.536,15.712,7.01851e+08,21418.8,2807.4,1.152,0,32768,0,0
45.936,21.024,14.24,7.1334e+08,21769.4,2853.36,1.152,0,32768,0,0
47.392,23.2,14.144,6.91425e+08,21100.6,2765.7,1.152,0,32768,0,0
45.568,21.696,14.112,7.19101e+08,21945.2,2876.4,1.152,0,32768,0,0
48.16,23.36,14.304,6.80399e+08,20764.1,2721.59,0.9216,0,32768,0,0
45.776,20.384,15.744,7.15834e+08,21845.5,2863.33,0.9216,0,32768,0,0
45.552,21.344,14.4,7.19354e+08,21952.9,2877.41,0.9216,0,32768,0,0
46,22.08,14.176,7.12348e+08,21739.1,2849.39,0.9216,0,32768,0,0
49.2,22.912,16.192,6.66016e+08,20325.2,2664.07,0.9216,0,32768,0,0
45.984,20.448,15.84,7.12596e+08,21746.7,2850.38,0.9216,0,32768,0,0
45.872,21.632,14.464,7.14336e+08,21799.8,2857.34,0.73728,0,32768,0,0
49.664,24.352,15.648,6.59794e+08,20135.3,2639.18,0.73728,0,32768,0,0
47.936,23.072,14.784,6.83578e+08,20861.1,2734.31,0.73728,0,32768,0,0
48.176,23.648,14.368,6.80173e+08,20757.2,2720.69,0.73728,0,32768,0,0
47.424,22.752,14.88,6.90958e+08,21086.4,2763.83,0.73728,0,32768,0,0
49.393,23.296,16.288,6.63414e+08,20245.8,2653.66,0.589824,0,32768,0,0
62.992,23.552,15.84,5.20193e+08,15875,2080.77,0.589824,0,32768,0,0
48.256,23.456,14.624,6.79045e+08,20722.8,2716.18,0.589824,0,32768,0,0
49.089,23.168,16.192,6.67522e+08,20371.2,2670.09,1.42424,0,32768,0,0
46.192,22.592,14.08,7.09387e+08,21648.8,2837.55,1.42424,0,32768,0,0
46.512,22.56,14.432,7.04506e+08,21499.8,2818.03,1.42424,0,32768,0,0
46.208,22.4,14.336,7.09141e+08,21641.3,2836.57,1.42424,0,32768,0,0
52.768,23.52,16.288,6.20982e+08,18950.9,2483.93,1.42424,0,32768,0,0
48.321,23.68,14.592,6.78132e+08,20694.9,2712.53,1.42424,0,32768,0,0
49.248,23.04,16.352,6.65367e+08,20305.4,2661.47,1.13939,0,32768,0,0
48.304,23.2,15.168,6.7837e+08,20702.2,2713.48,1.13939,0,32768,0,0
47.392,21.6,15.936,6.91425e+08,21100.6,2765.7,1.13939,0,32768,0,0
45.969,21.952,13.952,7.12828e+08,21753.8,2851.31,1.13939,0,32768,0,0
50.352,23.52,16.448,6.50779e+08,19860.2,2603.11,1.13939,0,32768,0,0
52.16,25.984,15.936,6.28221e+08,19171.8,2512.88,1.13939,0,32768,0,0
47.872,23.296,14.272,6.84492e+08,20889,2737.97,1.13939,0,32768,0,0
49.52,23.488,16.064,6.61712e+08,20193.9,2646.85,0.911514,0,32768,0,0
50.256,23.872,16.224,6.52022e+08,19898.1,2608.09,0.911514,0,32768,0,0
46.976,22.72,14.304,6.97548e+08,21287.5,2790.19,0.911514,0,32768,0,0
46.209,21.632,14.816,7.09126e+08,21640.8,2836.5,0.729211,0,32768,0,0
46.016,21.792,14.432,7.121e+08,21731.6,2848.4,0.729211,0,32768,0,0
50.608,26.432,14.368,6.47487e+08,19759.7,2589.95,0.729211,0,32768,0,0
51.856,22.56,19.456,6.31904e+08,19284.2,2527.61,0.729211,0,32768,0,0
48.304,22.848,15.872,6.7837e+08,20702.2,2713.48,0.729211,0,32768,0,0
47.217,22.4,14.432,6.93987e+08,21178.8,2775.95,0.729211,0,32768,0,0
