e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers,wire_latency_us
21.136,0,11.744,7.7517e+08,47312.6,3100.68,1.24952,0,16384,0,44.368
21.632,0,11.936,7.57396e+08,46227.8,3029.59,1.24952,0,16384,0,48.928
21.36,0,11.744,7.67041e+08,46816.5,3068.16,1.24952,0,16384,0,48.016
21.584,0,11.872,7.59081e+08,46330.6,3036.32,1.24952,0,16384,0,46.016
21.168,0,11.456,7.73998e+08,47241.1,3095.99,1.24952,0,16384,0,43.52
21.04,0,11.968,7.78707e+08,47528.5,3114.83,1.24952,0,16384,0,39.44
20.944,0,11.456,7.82277e+08,47746.4,3129.11,1.24952,0,16384,0,37.728
19.904,0,10.688,8.23151e+08,50241.2,3292.6,1.24952,0,16384,0,34.032
21.712,0,12.16,7.54606e+08,46057.5,3018.42,1.24952,0,16384,0,30.752
20.657,0,11.104,7.93145e+08,48409.7,3172.58,1.24952,0,16384,0,27.952
21.216,0,11.904,7.72247e+08,47134.2,3088.99,1.24952,0,16384,0,24.048
21.152,0,11.84,7.74584e+08,47276.9,3098.34,1.24952,0,16384,0,19.28
19.712,0,10.4,8.31169e+08,50730.5,3324.68,1.24952,0,16384,0,15.792
21.264,0,11.648,7.70504e+08,47027.8,3082.02,1.24952,0,16384,0,15.856
21.344,0,11.904,7.67616e+08,46851.6,3070.46,1.24952,0,16384,0,15.856
20.992,0,11.392,7.80488e+08,47637.2,3121.95,1.24952,0,16384,0,15.6
20.864,0,11.648,7.85276e+08,47929.4,3141.1,1.24952,0,16384,0,14.897
23.168,0,12.064,7.07182e+08,43163,2828.73,1.952,0,16384,0,47.712
21.824,0,12.128,7.50733e+08,45821.1,3002.93,1.952,0,16384,0,50.56
22,0,12.256,7.44727e+08,45454.5,2978.91,1.952,0,16384,0,54.097
21.232,0,11.904,7.71665e+08,47098.7,3086.66,1.952,0,16384,0,52.976
21.088,0,11.84,7.76935e+08,47420.3,3107.74,1.952,0,16384,0,49.76
20.912,0,11.424,7.83474e+08,47819.4,3133.89,1.952,0,16384,0,47.072
