e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers,wire_latency_us
538.257,489.856,33.504,6.0878e+07,1857.85,243.512,3.82597,0,32768,0,0
64.304,39.776,14.848,5.09579e+08,15551.1,2038.32,3.82597,0,32768,0,0
278.736,231.168,31.488,1.17559e+08,3587.62,470.237,3.82597,0,32768,0,0
296.289,251.392,30.112,1.10595e+08,3375.08,442.379,4.06077,0,32768,0,0
793.778,747.872,30.784,4.12811e+07,1259.8,165.124,4.06077,0,32768,0,0
348.353,293.312,31.008,9.40655e+07,2870.65,376.262,4.06077,0,32768,0,0
863.121,799.648,43.424,3.79645e+07,1158.59,151.858,4.06077,0,32768,0,0
427.136,363.744,42.496,7.67156e+07,2341.17,306.862,4.06077,0,32768,0,0
790.353,745.824,28.736,4.146e+07,1265.26,165.84,4.06077,0,32768,0,0
299.393,254.496,30.432,1.09448e+08,3340.09,437.792,4.06077,0,32768,0,0
347.489,301.376,30.4,9.42994e+07,2877.79,377.198,4.06077,0,32768,0,0
71.312,44.16,17.344,4.59502e+08,14022.9,1838.01,4.06077,0,32768,0,0
543.825,501.248,28.288,6.02547e+07,1838.83,241.019,4.06077,0,32768,0,0
79.584,53.536,16.352,4.11741e+08,12565.3,1646.96,4.06077,0,32768,0,0
176.449,130.72,30.208,1.85708e+08,5667.36,742.832,4.06077,0,32768,0,0
69.744,43.968,16,4.69833e+08,14338.2,1879.33,4.06077,0,32768,0,0
169.136,123.488,30.592,1.93738e+08,5912.4,774.95,4.06077,0,32768,0,0
302.369,256.992,30.976,1.08371e+08,3307.22,433.484,4.06077,0,32768,0,0
301.201,256.096,30.304,1.08791e+08,3320.04,435.165,4.06077,0,32768,0,0
323.984,267.872,29.344,1.01141e+08,3086.57,404.563,4.06077,0,32768,0,0
272.609,228,30.176,1.20201e+08,3668.26,480.806,4.06077,0,32768,0,0
302.193,257.536,30.176,1.08434e+08,3309.14,433.736,4.06077,0,32768,0,0
305.68,260.064,30.88,1.07197e+08,3271.39,428.788,4.06077,0,32768,0,0
294.816,250.272,29.888,1.11147e+08,3391.95,444.589,4.06077,0,32768,0,0
182.305,158.208,15.264,1.79743e+08,5485.31,718.971,4.06077,0,32768,0,0
44.112,18.816,15.456,7.42836e+08,22669.6,2971.35,4.06077,0,32768,0,0
44.624,19.328,15.904,7.34313e+08,22409.5,2937.25,4.06077,0,32768,0,0
109.36,53.28,28.928,2.99634e+08,9144.11,1198.54,4.06077,0,32768,0,0
187.841,133.568,30.336,1.74445e+08,5323.65,697.782,4.06077,0,32768,0,0
274.88,229.984,30.144,1.19208e+08,3637.95,476.834,4.06077,0,32768,0,0
400.193,337.696,41.184,8.18805e+07,2498.79,327.522,4.06077,0,32768,0,0
437.777,358.08,40.416,7.48509e+07,2284.27,299.404,4.06077,0,32768,0,0
97.841,71.04,16.096,3.34911e+08,10220.7,1339.64,4.06077,0,32768,0,0
290.048,243.136,30.464,1.12974e+08,3447.71,451.898,4.06077,0,32768,0,0
70.56,45.344,15.68,4.64399e+08,14172.3,1857.6,4.06077,0,32768,0,0
281.536,226.72,39.296,1.1639e+08,3551.94,465.56,6.10576,0,32768,0,0
512.577,467.2,30.24,6.3928e+07,1950.93,255.712,6.10576,0,32768,0,0
328.289,265.792,47.456,9.98145e+07,3046.1,399.258,6.10576,0,32768,0,0
346.289,301.664,29.984,9.46262e+07,2887.76,378.505,6.10576,0,32768,0,0
195.952,171.36,15.104,1.67225e+08,5103.29,668.899,6.10576,0,32768,0,0
188.449,163.904,14.976,1.73883e+08,5306.48,695.53,6.10576,0,32768,0,0
185.712,160.288,16.928,1.76445e+08,5384.68,705.781,6.10576,0,32768,0,0
342.257,297.12,30.496,9.57409e+07,2921.78,382.964,6.10576,0,32768,0,0
348.545,302.72,31.008,9.40137e+07,2869.07,376.055,6.10576,0,32768,0,0
