e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers,wire_latency_us
16.736,0,7.744,4.89484e+08,59751.4,1957.93,1.48762,0,8192,0,39.824
19.152,0,9.952,4.27736e+08,52213.9,1710.94,1.48762,0,8192,0,51.904
18.32,0,9.664,4.47162e+08,54585.2,1788.65,1.48762,0,8192,0,57.76
16.624,0,7.776,4.92782e+08,60154,1971.13,1.48762,0,8192,0,6.688
17.504,0,8.32,4.68007e+08,57129.8,1872.03,1.48762,0,8192,0,13.36
17.264,0,8.48,4.74513e+08,57924,1898.05,1.48762,0,8192,0,18.096
17.424,0,8.512,4.70156e+08,57392.1,1880.62,1.48762,0,8192,0,24.832
17.232,0,8.512,4.75395e+08,58031.6,1901.58,1.48762,0,8192,0,27.68
17.12,0,8.416,4.78505e+08,58411.2,1914.02,1.48762,0,8192,0,32.736
16.784,0,7.808,4.88084e+08,59580.6,1952.34,1.48762,0,8192,0,35.44
16.865,0,8.224,4.8574e+08,59294.4,1942.96,1.48762,0,8192,0,41.696
19.728,0,10.528,4.15247e+08,50689.4,1660.99,1.48762,0,8192,0,44.912
17.872,0,8.768,4.58371e+08,55953.4,1833.48,1.48762,0,8192,0,54.192
17.984,0,9.408,4.55516e+08,55605,1822.06,1.48762,0,8192,0,57.504
18.192,0,8.448,4.50308e+08,54969.2,1801.23,1.48762,0,8192,0,10.176
15.313,0,6.88,5.3497e+08,65304,2139.88,1.48762,0,8192,0,14.288
17.968,0,10.624,4.55922e+08,55654.5,1823.69,1.48762,0,8192,0,15.088
16.672,0,8.32,4.91363e+08,59980.8,1965.45,1.48762,0,8192,0,20.08
16.576,0,8,4.94208e+08,60328.2,1976.83,1.48762,0,8192,0,22.048
16.432,0,7.904,4.98539e+08,60856.9,1994.16,1.48762,0,8192,0,23.024
17.184,0,8.832,4.76723e+08,58193.7,1906.89,1.48762,0,8192,0,25.425
21.456,0,10.656,3.81805e+08,46607,1527.22,2.14248,0,8192,0,59.504
18.032,0,8.48,4.54303e+08,55457,1817.21,2.14248,0,8192,0,6.864
17.584,0,8.672,4.65878e+08,56869.9,1863.51,2.14248,0,8192,0,12.192
19.232,0,9.952,4.25957e+08,51996.7,1703.83,2.14248,0,8192,0,22.16
17.952,0,9.056,4.56328e+08,55704.1,1825.31,2.14248,0,8192,0,25.92
22.32,0,11.2,3.67025e+08,44802.9,1468.1,2.14248,0,8192,0,28.656
20.704,0,10.944,3.95672e+08,48299.8,1582.69,2.14248,0,8192,0,39.761
19.616,0,10.112,4.17618e+08,50978.8,1670.47,2.14248,0,8192,0,53.92
17.712,0,8.576,4.62511e+08,56458.9,1850.05,2.14248,0,8192,0,6.512
18.576,0,9.504,4.40999e+08,53832.9,1764,2.14248,0,8192,0,11.6
17.056,0,8.416,4.803e+08,58630.4,1921.2,2.14248,0,8192,0,15.584
18.336,0,9.472,4.46771e+08,54537.5,1787.09,2.14248,0,8192,0,19.025
17.344,0,8.48,4.72325e+08,57656.8,1889.3,2.14248,0,8192,0,23.376
16.944,0,8.032,4.83475e+08,59017.9,1933.9,2.14248,0,8192,0,29.632
17.84,0,9.12,4.59193e+08,56053.8,1836.77,2.14248,0,8192,0,32.768
17.056,0,8.416,4.803e+08,58630.4,1921.2,2.14248,0,8192,0,39.072
17.408,0,8.736,4.70588e+08,57444.9,1882.35,2.14248,0,8192,0,43.745
21.328,0,9.376,3.84096e+08,46886.7,1536.38,2.14248,0,8192,0,45.792
16.8,0,8,4.87619e+08,59523.8,1950.48,2.14248,0,8192,0,52.336
16.864,0,8.256,4.85769e+08,59297.9,1943.07,2.14248,0,8192,0,54.72
16.912,0,8.256,4.8439e+08,59129.6,1937.56,2.14248,0,8192,0,57.648
17.168,0,8.32,4.77167e+08,58247.9,1908.67,2.14248,0,8192,0,59.841
22.128,0,11.104,3.7021e+08,45191.6,1480.84,1.71398,0,8192,0,31.84
18.609,0,9.12,4.40217e+08,53737.4,1760.87,1.71398,0,8192,0,42.64
18.832,0,9.6,4.35004e+08,53101.1,1740.02,1.71398,0,8192,0,48.384
17.824,0,8.928,4.59605e+08,56104.1,1838.42,1.71398,0,8192,0,54.384
17.648,0,8.704,4.64189e+08,56663.6,1856.75,1.71398,0,8192,0,59.008
16.656,0,7.712,4.91835e+08,60038.4,1967.34,1.71398,0,8192,0,6.656
16.736,0,8.064,4.89484e+08,59751.4,1957.93,1.71398,0,8192,0,7.296
17.888,0,8.768,4.57961e+08,55903.4,1831.84,1.71398,0,8192,0,13.296
17.184,0,8.352,4.76723e+08,58193.7,1906.89,1.71398,0,8192,0,17.088
17.264,0,8.32,4.74513e+08,57924,1898.05,1.71398,0,8192,0,23.216
16.128,0,7.616,5.07937e+08,62004,2031.75,1.71398,0,8192,0,27.312
18.496,0,9.536,4.42907e+08,54065.7,1771.63,1.71398,0,8192,0,36.561
16.384,0,7.936,5e+08,61035.2,2000,1.71398,0,8192,0,40.096
17.056,0,8.384,4.803e+08,58630.4,1921.2,1.71398,0,8192,0,45.296
17.008,0,8.32,4.81656e+08,58795.9,1926.62,1.71398,0,8192,0,47.376
16.864,0,8.576,4.85769e+08,59297.9,1943.07,1.71398,0,8192,0,50.304
16.256,0,7.808,5.03937e+08,61515.7,2015.75,1.71398,0,8192,0,52.384
