e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers,wire_latency_us
152.88,120.096,20.96,5.35845e+07,6541.08,214.338,1.48148,0,8192,0,0
27.872,10.848,7.712,2.93915e+08,35878.3,1175.66,1.48148,0,8192,0,0
47.328,31.456,6.688,1.7309e+08,21129.1,692.36,1.48148,0,8192,0,0
157.281,119.264,26.176,5.20851e+07,6358.05,208.34,1.48148,0,8192,0,0
28.384,11.904,7.04,2.88613e+08,35231.1,1154.45,1.48148,0,8192,0,0
54.64,31.2,14.24,1.49927e+08,18301.6,599.707,1.48148,0,8192,0,0
154.016,119.36,20.736,5.31893e+07,6492.83,212.757,1.48148,0,8192,0,0
28.464,11.552,7.552,2.87802e+08,35132.1,1151.21,1.48148,0,8192,0,0
53.408,36.96,7.136,1.53385e+08,18723.8,613.541,1.48148,0,8192,0,0
162.337,129.12,20.512,5.04629e+07,6160.03,201.852,1.48148,0,8192,0,0
28.688,11.904,7.424,2.85555e+08,34857.8,1142.22,1.48148,0,8192,0,0
46.32,30.08,6.816,1.76857e+08,21588.9,707.427,1.48148,0,8192,0,0
35.072,18.656,6.976,2.33577e+08,28512.8,934.307,1.48148,0,8192,0,0
33.968,17.952,6.848,2.41168e+08,29439.5,964.673,1.48148,0,8192,0,0
37.296,19.456,9.408,2.19648e+08,26812.5,878.593,1.48148,0,8192,0,0
34.144,18.848,8,2.39925e+08,29287.7,959.7,1.48148,0,8192,0,0
33.2,18.304,6.976,2.46747e+08,30120.5,986.988,1.48148,0,8192,0,0
34.176,17.76,8.96,2.397e+08,29260.3,958.801,1.48148,0,8192,0,0
33.105,17.792,7.776,2.47455e+08,30206.9,989.82,1.48148,0,8192,0,0
33.248,18.848,7.296,2.46391e+08,30077,985.563,1.48148,0,8192,0,0
33.2,18.624,6.944,2.46747e+08,30120.5,986.988,1.48148,0,8192,0,0
31.424,18.144,6.112,2.60692e+08,31822.8,1042.77,1.48148,0,8192,0,0
40.144,25.152,7.232,2.04065e+08,24910.3,816.261,1.48148,0,8192,0,0
32.128,17.984,5.184,2.5498e+08,31125.5,1019.92,1.48148,0,8192,0,0
33.2,18.112,7.808,2.46747e+08,30120.5,986.988,1.48148,0,8192,0,0
33.168,18.752,7.104,2.46985e+08,30149.5,987.94,1.48148,0,8192,0,0
31.136,16.48,7.296,2.63104e+08,32117.2,1052.42,1.48148,0,8192,0,0
34.256,18.4,8.032,2.39141e+08,29192,956.562,1.48148,0,8192,0,0
33.152,18.112,7.584,2.47104e+08,30164.1,988.417,1.48148,0,8192,0,0
33.28,18.24,7.232,2.46154e+08,30048.1,984.615,1.48148,0,8192,0,0
28.048,12.352,7.072,2.92071e+08,35653.2,1168.28,1.48148,0,8192,0,0
33.233,17.92,7.968,2.46502e+08,30090.6,986.008,1.48148,0,8192,0,0
33.232,18.752,7.296,2.46509e+08,30091.5,986.038,1.48148,0,8192,0,0
33.2,17.952,7.648,2.46747e+08,30120.5,986.988,1.48148,0,8192,0,0
27.184,11.264,7.648,3.01354e+08,36786.3,1205.41,1.48148,0,8192,0,0
33.248,18.528,7.424,2.46391e+08,30077,985.563,1.48148,0,8192,0,0
33.184,18.112,7.616,2.46866e+08,30135,987.464,1.48148,0,8192,0,0
34.192,18.912,7.488,2.39588e+08,29246.6,958.353,1.48148,0,8192,0,0
32.112,17.984,6.56,2.55107e+08,31141,1020.43,1.48148,0,8192,0,0
