e2e_latency_us,transfer_latency_us,fft_exec_us,samples_per_sec,buffers_per_sec,mb_per_sec,cpu_util_pct,gpu_util_pct,buffer_size_samples,dropped_buffers,wire_latency_us
136.224,115.872,9.536,6.01362e+07,7340.85,240.545,0.930909,0,8192,0,51.408
153.632,132.32,9.056,5.33222e+07,6509.06,213.289,0.930909,0,8192,0,29.488
51.584,29.984,9.568,1.58809e+08,19385.9,635.236,0.930909,0,8192,0,20.416
155.824,134.752,9.888,5.25721e+07,6417.5,210.289,0.930909,0,8192,0,53.584
157.056,135.904,9.408,5.21597e+07,6367.16,208.639,0.930909,0,8192,0,45.264
151.841,130.656,9.248,5.39512e+07,6585.84,215.805,0.930909,0,8192,0,39.088
153.056,132.128,8.416,5.35229e+07,6533.56,214.092,0.930909,0,8192,0,25.937
156.976,135.904,9.92,5.21863e+07,6370.4,208.745,0.930909,0,8192,0,17.888
51.872,30.592,9.12,1.57927e+08,19278.2,631.709,0.930909,0,8192,0,10.144
156.129,134.56,10.656,5.24694e+07,6404.96,209.878,0.930909,0,8192,0,42.848
166.672,144.96,9.568,4.91504e+07,5999.81,196.602,0.930909,0,8192,0,35.408
167.521,145.664,9.568,4.89013e+07,5969.4,195.605,0.930909,0,8192,0,38.608
166.449,145.408,9.056,4.92163e+07,6007.85,196.865,0.930909,0,8192,0,39.68
166.656,144.992,9.376,4.91551e+07,6000.38,196.621,0.930909,0,8192,0,41.12
158.08,136.672,9.376,5.18219e+07,6325.91,207.287,0.930909,0,8192,0,42.88
165.105,144.608,8.672,4.96169e+07,6056.75,198.468,0.930909,0,8192,0,36.016
160.608,139.936,8.672,5.10062e+07,6226.34,204.025,0.930909,0,8192,0,36.657
125.616,98.848,9.472,6.52146e+07,7960.77,260.858,0.930909,0,8192,0,33.856
168.097,144.512,10.112,4.87338e+07,5948.95,194.935,1.69711,0,8192,0,36.88
164.64,143.264,9.088,4.9757e+07,6073.86,199.028,1.69711,0,8192,0,45.281
160.128,137.92,9.856,5.11591e+07,6245,204.636,1.69711,0,8192,0,48.528
179.569,158.496,9.152,4.56203e+07,5568.89,182.481,1.69711,0,8192,0,47.136
160.433,139.296,9.088,5.10618e+07,6233.13,204.247,1.69711,0,8192,0,8.576
157.696,136.256,9.504,5.19481e+07,6341.31,207.792,1.69711,0,8192,0,8.56
158.672,134.432,9.376,5.16285e+07,6302.31,206.514,1.69711,0,8192,0,8.272
153.409,132.896,9.408,5.33997e+07,6518.52,213.599,1.69711,0,8192,0,8.336
51.328,30.528,8.928,1.59601e+08,19482.5,638.404,1.69711,0,8192,0,8.208
153.888,133.312,9.568,5.32335e+07,6498.23,212.934,1.69711,0,8192,0,39.664
157.121,136.32,8.736,5.21382e+07,6364.52,208.553,1.69711,0,8192,0,31.312
158.976,136.704,9.856,5.15298e+07,6290.26,206.119,1.69711,0,8192,0,27.297
156.512,136,9.568,5.2341e+07,6389.29,209.364,1.69711,0,8192,0,21.968
163.233,141.888,9.472,5.01859e+07,6126.21,200.744,1.69711,0,8192,0,13.648
135.665,115.04,8.704,6.0384e+07,7371.1,241.536,1.69711,0,8192,0,12.256
156.864,135.584,10.304,5.22236e+07,6374.95,208.894,1.69711,0,8192,0,59.616
50.56,29.696,9.024,1.62025e+08,19778.5,648.101,1.69711,0,8192,0,53.168
157.057,134.976,11.168,5.21594e+07,6367.12,208.638,1.69711,0,8192,0,11.104
157.456,135.392,10.976,5.20272e+07,6350.98,208.109,1.69711,0,8192,0,7.984
160.624,139.648,8.96,5.10011e+07,6225.72,204.004,1.69711,0,8192,0,15.856
153.089,131.968,10.304,5.35114e+07,6532.15,214.045,1.69711,0,8192,0,7.696
157.536,136.896,8.736,5.20008e+07,6347.76,208.003,1.69711,0,8192,0,8.48
162.256,137.824,10.944,5.04881e+07,6163.1,201.952,1.35769,0,8192,0,34.736
160.305,130.752,18.624,5.11026e+07,6238.11,204.41,1.35769,0,8192,0,34.992
158.033,136.064,10.912,5.18373e+07,6327.79,207.349,1.35769,0,8192,0,31.36
158.288,137.76,9.6,5.17538e+07,6317.6,207.015,1.35769,0,8192,0,26.736
155.792,135.168,9.472,5.25829e+07,6418.81,210.332,1.35769,0,8192,0,21.792
175.793,154.848,9.312,4.66003e+07,5688.51,186.401,1.35769,0,8192,0,13.68
156.976,136.384,9.568,5.21863e+07,6370.4,208.745,1.35769,0,8192,0,27.488
161.68,140.896,8.736,5.0668e+07,6185.06,202.672,1.35769,0,8192,0,19.104
158.401,136.672,9.472,5.17168e+07,6313.09,206.867,1.35769,0,8192,0,19.04
156.529,134.24,11.136,5.23353e+07,6388.59,209.341,1.35769,0,8192,0,12.336
53.312,32.256,9.056,1.53661e+08,18757.5,614.646,1.35769,0,8192,0,8.032
157.537,135.168,11.36,5.20005e+07,6347.72,208.002,1.35769,0,8192,0,41.12
156.816,135.104,9.792,5.22396e+07,6376.9,208.958,1.35769,0,8192,0,34.337
152.368,131.84,9.504,5.37646e+07,6563.06,215.058,1.35769,0,8192,0,27.248
126.48,106.976,8.448,6.47691e+07,7906.39,259.077,1.35769,0,8192,0,13.92
131.601,110.752,10.304,6.22488e+07,7598.73,248.995,1.35769,0,8192,0,48.16
162.544,141.28,9.184,5.03987e+07,6152.18,201.595,1.35769,0,8192,0,13.776
157.696,135.648,11.136,5.19481e+07,6341.31,207.792,1.35769,0,8192,0,11.216
176.401,154.752,10.752,4.64396e+07,5668.9,185.759,1.35769,0,8192,0,8.016
155.872,133.952,11.04,5.25559e+07,6415.52,210.224,1.35769,0,8192,0,21.152
155.504,134.624,9.28,5.26803e+07,6430.7,210.721,1.35769,0,8192,0,13.232
155.841,135.328,9.504,5.25664e+07,6416.8,210.266,1.35769,0,8192,0,8.176
170.672,146.752,10.784,4.79985e+07,5859.19,191.994,2.08615,0,8192,0,8.465
156.88,134.848,10.848,5.22183e+07,6374.3,208.873,2.08615,0,8192,0,17.216
42.832,21.824,8.768,1.91259e+08,23347,765.035,2.08615,0,8192,0,7.744
48.304,23.168,9.888,1.69593e+08,20702.2,678.37,2.08615,0,8192,0,30.769
157.744,136.032,10.56,5.19322e+07,6339.39,207.729,2.08615,0,8192,0,58.384
155.201,134.368,9.92,5.27832e+07,6443.26,211.133,2.08615,0,8192,0,52.176
152.145,130.784,10.432,5.38434e+07,6572.68,215.373,2.08615,0,8192,0,44.128
156.512,135.68,8.96,5.2341e+07,6389.29,209.364,2.08615,0,8192,0,32.608
156.048,134.624,10.624,5.24967e+07,6408.28,209.987,2.08615,0,8192,0,25.744
50.576,28.928,9.376,1.61974e+08,19772.2,647.896,2.08615,0,8192,0,19.168
156.4,135.392,8.928,5.23785e+07,6393.86,209.514,2.08615,0,8192,0,51.408
159.536,138.048,10.4,5.13489e+07,6268.18,205.396,2.08615,0,8192,0,45.136
160.369,139.584,8.768,5.10822e+07,6235.62,204.329,2.08615,0,8192,0,39.952
160.48,138.688,10.688,5.10469e+07,6231.31,204.187,2.08615,0,8192,0,35.553
152.704,132,9.856,5.36463e+07,6548.62,214.585,2.08615,0,8192,0,30.4
151.329,130.08,10.336,5.41337e+07,6608.12,216.535,2.08615,0,8192,0,18.432
42.369,21.184,10.112,1.93349e+08,23602.2,773.396,2.08615,0,8192,0,8.208
152.336,131.552,9.184,5.37759e+07,6564.44,215.103,2.08615,0,8192,0,33.904
162.689,141.504,9.28,5.03537e+07,6146.7,201.415,2.08615,0,8192,0,27.344
158.609,137.408,9.184,5.1649e+07,6304.81,206.596,2.08615,0,8192,0,25.264
156.256,134.848,10.4,5.24268e+07,6399.75,209.707,2.08615,0,8192,0,18.368
153.456,132.96,8.928,5.33834e+07,6516.53,213.534,2.08615,0,8192,0,8.24
158.817,135.776,10.848,5.15814e+07,6296.56,206.326,2.6213,0,8192,0,27.712
156.928,135.008,10.72,5.22023e+07,6372.35,208.809,2.6213,0,8192,0,23.888
161.728,140.352,9.344,5.06529e+07,6183.22,202.612,2.6213,0,8192,0,15.072
159.937,138.528,10.144,5.12202e+07,6252.46,204.881,2.6213,0,8192,0,14.656
159.825,139.104,9.664,5.12561e+07,6256.84,205.024,2.6213,0,8192,0,8.992
157.808,136.8,9.024,5.19112e+07,6336.81,207.645,2.6213,0,8192,0,8.848
154.96,130.496,10.176,5.28653e+07,6453.28,211.461,2.6213,0,8192,0,8.16
47.264,22.144,9.024,1.73324e+08,21157.8,693.297,2.6213,0,8192,0,8.272
161.824,140.352,9.504,5.06229e+07,6179.55,202.492,2.6213,0,8192,0,33.872
159.105,137.92,9.184,5.1488e+07,6285.16,205.952,2.6213,0,8192,0,30.768
155.265,134.208,9.184,5.27614e+07,6440.6,211.046,2.6213,0,8192,0,25.52
158.784,137.952,8.704,5.15921e+07,6297.86,206.368,2.6213,0,8192,0,16.704
154.608,134.048,9.504,5.29856e+07,6467.97,211.942,2.6213,0,8192,0,37.536
160.081,139.04,8.96,5.11741e+07,6246.84,204.696,2.6213,0,8192,0,26.88
159.984,139.68,8.512,5.12051e+07,6250.63,204.82,2.6213,0,8192,0,25.729
160.624,140.32,8.48,5.10011e+07,6225.72,204.004,2.6213,0,8192,0,21.264
161.201,140.128,8.832,5.08185e+07,6203.44,203.274,2.6213,0,8192,0,38.912
